c-native,0.397142
c-drio,0.357693
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383886,3968487
c-py-empty-py,8.111732036,2196973
c-py-dm-c,0.384465,4142417
c-py-dm-py,7.581296359,1669913
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.382832,3649842
c-py-empty-py,7.466466009,2878729
c-py-dm-c,0.39441,3879902
c-py-dm-py,7.583252797,2151368
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383722,3835809
c-py-empty-py,7.544683965,1594739
c-py-dm-c,0.383987,3946679
c-py-dm-py,7.631425185,2367431
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.395025,3937442
c-py-empty-py,7.693865666,1722668
c-py-dm-c,0.386518,4033632
c-py-dm-py,7.587122497,2209959
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383692,3835768
c-py-empty-py,7.546374995,1743365
c-py-dm-c,0.390278,4141999
c-py-dm-py,7.582753832,1010499
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.389749,4142667
c-py-empty-py,7.525485148,1554486
c-py-dm-c,0.384386,4239525
c-py-dm-py,7.583031437,1855076
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.389079,4287178
c-py-empty-py,7.435047824,1896445
c-py-dm-c,0.389983,4171403
c-py-dm-py,7.433512982,2256259
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383747,3892823
c-py-empty-py,7.451835094,2084113
c-py-dm-c,0.384105,4066054
c-py-dm-py,7.094005648,1609500
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.849541797
py-drio,7.583651728
py-py-empty,7.080531921,1848026
py-py-empty,7.732396977,2489494
py-py-dm,7.574478586,1693173
py-py-dm,7.482946057,2071407
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.823928541
py-drio,7.546800115
py-py-empty,7.632355258,1755542
py-py-empty,7.217703681,2587421
py-py-dm,7.545846237,1819330
py-py-dm,7.573183767,969005
py-py-dm-stats,0,9810,190,0,9810,190,0
py-native,3.810902506
py-drio,7.444993817
py-py-empty,7.497529118,2597245
py-py-empty,7.46426052,2142897
py-py-dm,7.721601604,2147795
py-py-dm,7.514229426,1833954
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.890089482
py-drio,7.439649639
py-py-empty,7.577433406,1521706
py-py-empty,7.695636505,1703730
py-py-dm,7.639804339,2130038
py-py-dm,7.399148545,1887202
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.874992794
py-drio,7.593302913
py-py-empty,7.576947459,2209191
py-py-empty,7.439234378,2840197
py-py-dm,7.858289889,1288472
py-py-dm,7.709510904,1979988
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.810734605
py-drio,7.512180229
py-py-empty,7.106636171,2310502
py-py-empty,7.185536791,1566266
py-py-dm,7.576924352,1427678
py-py-dm,7.549314523,1467492
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.820829066
py-drio,7.359856197
py-py-empty,7.590812401,2633737
py-py-empty,7.482205663,1553349
py-py-dm,7.610855871,2237611
py-py-dm,7.454183753,1845856
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.88302407
py-drio,7.714295062
py-py-empty,7.475027362,2607632
py-py-empty,7.698273281,2628682
py-py-dm,7.523291332,2723104
py-py-dm,7.374733786,2097630
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.838006901
py-drio,7.571117331
py-py-empty,7.523297395,1512947
py-py-empty,7.548462387,2063008
py-py-dm,7.301420875,2829061
py-py-dm,7.647379572,2016398
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.81320989
py-drio,7.470127716
py-py-empty,7.410382279,2352939
py-py-empty,7.62060796,1736579
py-py-dm,7.085589673,2235155
py-py-dm,7.685836622,1301702
py-py-dm-stats,0,9850,150,0,9850,150,0
