c-native,0.399258
c-drio,0.357371
c-c-dm,0.384718,0
c-c-dm-stats,481,8627,892,380,8728,892,0
c-c-dm-errs-good,0.373657,0
c-c-dm-errs-bad,0.374189,0
c-c-dm-errs-stats,126,9528,346,0,9654,346,35
c-py-empty-c,0.38329,0
c-py-empty-py,7.639555665,0
c-py-dm-c,0.374218,0
c-py-dm-py,7.054229266,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373996,0
c-py-empty-py,7.691965186,0
c-py-dm-c,0.37366,0
c-py-dm-py,7.342781101,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384625,0
c-py-empty-py,7.913801228,0
c-py-dm-c,0.378632,0
c-py-dm-py,7.434060988,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.381358,0
c-py-empty-py,7.530066497,0
c-py-dm-c,0.37391,0
c-py-dm-py,7.521147105,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373748,0
c-py-empty-py,7.604970814,0
c-py-dm-c,0.37358,0
c-py-dm-py,7.643105171,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373676,0
c-py-empty-py,7.44041925,0
c-py-dm-c,0.373749,0
c-py-dm-py,7.477535015,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.37398,0
c-py-empty-py,7.538113902,0
c-py-dm-c,0.374009,0
c-py-dm-py,7.425324925,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.37398,0
c-py-empty-py,7.075801393,0
c-py-dm-c,0.379038,0
c-py-dm-py,7.428293702,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373818,0
c-py-empty-py,7.758645902,0
c-py-dm-c,0.373857,0
c-py-dm-py,7.484430399,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373767,0
c-py-empty-py,7.489257371,0
c-py-dm-c,0.373893,0
c-py-dm-py,7.360825938,0
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.819533966
py-drio,7.319180351
py-py-empty,7.605259828,0
py-py-empty,7.299279213,0
py-py-dm,7.501290163,0
py-py-dm,7.460902431,0
py-py-dm-stats,385,9387,228,0,9772,228,0
py-native,3.805650415
py-drio,7.115493655
py-py-empty,7.438252573,0
py-py-empty,7.6466276,0
py-py-dm,7.823628158,0
py-py-dm,7.532876131,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.810479066
py-drio,7.583419417
py-py-empty,7.595394166,0
py-py-empty,7.813372516,0
py-py-dm,7.580921052,0
py-py-dm,7.369680446,0
py-py-dm-stats,0,9840,160,123,9717,160,0
py-native,3.829518882
py-drio,7.388209704
py-py-empty,7.762012198,0
py-py-empty,7.479181195,0
py-py-dm,7.547468265,0
py-py-dm,7.621195108,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.831264814
py-drio,7.641685511
py-py-empty,7.504433167,0
py-py-empty,7.493923567,0
py-py-dm,7.597029973,0
py-py-dm,7.611991162,0
py-py-dm-stats,146,9615,239,0,9761,239,0
py-native,3.807387758
py-drio,6.994271909
py-py-empty,7.508978681,0
py-py-empty,7.495631041,0
py-py-dm,7.597168908,0
py-py-dm,7.252536091,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.812587349
py-drio,7.654057958
py-py-empty,7.493862719,0
py-py-empty,7.434578304,0
py-py-dm,7.569201586,0
py-py-dm,7.924635375,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.861563259
py-drio,7.637108011
py-py-empty,7.64952316,0
py-py-empty,7.137617607,0
py-py-dm,7.455879218,0
py-py-dm,7.632523056,0
py-py-dm-stats,0,9623,377,0,9623,377,0
py-native,3.808153331
py-drio,7.581414285
py-py-empty,7.256827347,0
py-py-empty,7.663596569,0
py-py-dm,7.69132094,0
py-py-dm,7.346358679,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.842239766
py-drio,7.632911322
py-py-empty,7.78153364,0
py-py-empty,7.428199888,0
py-py-dm,7.614625589,0
py-py-dm,7.389381728,0
py-py-dm-stats,0,9840,160,0,9840,160,0
