c-native,0.399325
c-drio,0.363913
c-c-dm-errs-stats,65,7962,1973,87,7940,1973,199
c-native,0.399265
c-drio,0.35751
c-c-empty,0.383002,3724030
c-c-empty,0.384134,3918270
c-c-dm,0.384003,4077797
c-c-dm,0.383921,3916749
c-c-dm-stats,26,7851,2123,188,7689,2123,0
c-c-dm-errs-good,0.392565,3230926
c-c-dm-errs-bad,0.384496,4119272
c-c-dm-errs-stats,26,9259,715,0,9285,715,71
c-native,0.399383
c-drio,0.360175
c-c-empty,0.383831,3998294
c-c-empty,0.383716,3833370
c-c-dm,0.384876,4288731
c-c-dm,0.383613,3920052
c-c-dm-stats,0,9388,612,0,9388,612,0
c-c-dm-errs-good,0.394135,3808716
c-c-dm-errs-bad,0.384441,3994109
c-c-dm-errs-stats,110,9068,822,0,9178,822,82
c-py-empty-c,0.383914,3986381
c-py-empty-py,7.566458357,1479465
c-py-dm-c,0.38386,3956172
c-py-dm-py,7.544123531,1307064
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.396233,4475937
c-py-empty-py,7.550928157,2415317
c-py-dm-c,0.383949,3976022
c-py-dm-py,7.715861491,2074060
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383882,3909871
c-py-empty-py,7.704678374,1987448
c-py-dm-c,0.384301,3975478
c-py-dm-py,7.521245667,1461232
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383793,3965110
c-py-empty-py,7.53188669,1660168
c-py-dm-c,0.394196,3797295
c-py-dm-py,7.504686748,2109285
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383904,3786525
c-py-empty-py,7.444688084,1958882
c-py-dm-c,0.382969,3611366
c-py-dm-py,7.471890284,2176332
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383672,3856876
c-py-empty-py,7.302887588,2328902
c-py-dm-c,0.383986,3944225
c-py-dm-py,7.74401521,1818890
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384328,4152127
c-py-empty-py,7.561777012,1956120
c-py-dm-c,0.383868,3869558
c-py-dm-py,7.327592081,1660960
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.38469,4326465
c-py-empty-py,7.746104274,2870048
c-py-dm-c,0.389276,4150989
c-py-dm-py,7.521491911,1907873
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.39385,4439587
c-py-empty-py,7.594340654,1914334
c-py-dm-c,0.38393,3868687
c-py-dm-py,7.610057656,2440421
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383042,3523494
c-py-empty-py,7.613051311,2675376
c-py-dm-c,0.383184,3686355
c-py-dm-py,7.512297925,1872804
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.816555349
py-drio,7.410675946
py-py-empty,7.430809713,1978700
py-py-empty,7.573390891,2618499
py-py-dm,7.038553317,2459174
py-py-dm,7.431364741,1994729
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.821508501
py-drio,7.432799653
py-py-empty,7.537680983,2419996
py-py-empty,7.626860698,1609797
py-py-dm,7.716391327,2046724
py-py-dm,7.349530645,2226523
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.814358101
py-drio,7.522132016
py-py-empty,7.606775182,1788278
py-py-empty,7.665670939,2224484
py-py-dm,7.69281006,1931875
py-py-dm,7.688585859,1588765
py-py-dm-stats,0,9184,816,0,9184,816,0
py-native,3.831629545
py-drio,7.519016135
py-py-empty,7.430869576,1974200
py-py-empty,7.489101264,2169781
py-py-dm,7.429246508,1629370
py-py-dm,7.709067741,2225751
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.819404407
py-drio,7.492300823
py-py-empty,7.555039523,1622775
py-py-empty,7.512381463,1686599
py-py-dm,7.545831795,2315006
py-py-dm,7.049971721,1966357
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.831577506
py-drio,7.828807413
py-py-empty,7.552854283,2193286
py-py-empty,7.696086358,1707210
py-py-dm,7.665803005,1877825
py-py-dm,7.560613901,2029011
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.824317829
py-drio,7.507709981
py-py-empty,7.723758721,2566721
py-py-empty,7.555373135,2122430
py-py-dm,7.763707011,2150270
py-py-dm,7.405286756,1892093
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.832432466
py-drio,7.649465287
py-py-empty,7.611498264,2304514
py-py-empty,7.635566684,1932166
py-py-dm,7.680054243,1602126
py-py-dm,7.742268092,2031974
py-py-dm-stats,0,9800,200,0,9800,200,0
py-native,3.851466203
py-drio,7.662433436
py-py-empty,7.726203015,1681221
py-py-empty,7.672417058,1919485
py-py-dm,7.726815389,1934707
py-py-dm,7.526740382,1309498
py-py-dm-stats,0,9820,180,0,9820,180,0
py-native,3.808777711
py-drio,7.493139091
py-py-empty,7.755251465,2592264
py-py-empty,7.559135046,2497656
py-py-dm,7.613844307,2528697
py-py-dm,7.440063315,2544370
py-py-dm-stats,0,9811,189,0,9811,189,0
