c-native,1.582832
c-drio,1.408333
c-c-dm-errs-stats,0,19155,845,0,19155,845,85
c-native,1.584781
c-drio,1.451302
c-c-empty,1.441196,0
c-c-empty,1.469279,0
c-c-dm,1.441597,0
c-c-dm,1.440172,0
c-c-dm-stats,0,18359,1641,0,18359,1641,0
c-c-dm-errs-good,1.441432,0
c-c-dm-errs-bad,1.440897,0
c-c-dm-errs-stats,0,18930,1070,0,18930,1070,107
c-native,1.586179
c-drio,1.421325
c-c-empty,1.440891,0
c-c-empty,1.441514,0
c-c-dm,1.442208,0
c-c-dm,1.442445,0
c-c-dm-stats,0,17278,2722,0,17278,2722,0
c-c-dm-errs-good,1.440387,0
c-c-dm-errs-bad,1.441073,0
c-c-dm-errs-stats,0,19222,778,0,19222,778,78
c-native,1.582178
c-drio,1.451012
c-c-empty,1.442068,0
c-c-empty,1.441869,0
c-c-dm,1.447726,0
c-c-dm,1.446562,0
c-c-dm-stats,0,18650,1350,0,18650,1350,0
c-c-dm-errs-good,1.441725,0
c-c-dm-errs-bad,1.441289,0
c-c-dm-errs-stats,0,17351,2649,0,17351,2649,266
c-native,1.588679
c-drio,1.417281
c-c-empty,1.458333,0
c-c-empty,1.452253,0
c-c-dm,1.486793,0
c-c-dm,1.439983,0
c-c-dm-stats,9,18876,1115,0,18885,1115,0
c-c-dm-errs-good,1.441659,0
c-c-dm-errs-bad,1.440876,0
c-c-dm-errs-stats,0,19103,897,0,19103,897,91
c-py-empty-c,1.475126,0
c-py-empty-py,30.46868069,0
c-py-dm-c,1.442098,0
c-py-dm-py,30.163916396,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.446816,0
c-py-empty-py,30.37483328,0
c-py-dm-c,1.441534,0
c-py-dm-py,30.414186809,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.44155,0
c-py-empty-py,30.156306975,0
c-py-dm-c,1.440582,0
c-py-dm-py,30.137321336,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440206,0
c-py-empty-py,30.47116793,0
c-py-dm-c,1.44029,0
c-py-dm-py,29.934309203,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.457123,0
c-py-empty-py,29.805559724,0
c-py-dm-c,1.466202,0
c-py-dm-py,29.524402738,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442014,0
c-py-empty-py,30.058433591,0
c-py-dm-c,1.483882,0
c-py-dm-py,30.218693125,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.485922,0
c-py-empty-py,30.60050446,0
c-py-dm-c,1.44107,0
c-py-dm-py,30.713591066,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440644,0
c-py-empty-py,29.890593372,0
c-py-dm-c,1.470242,0
c-py-dm-py,29.58770861,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.451938,0
c-py-empty-py,30.12673506,0
c-py-dm-c,1.472446,0
c-py-dm-py,30.184436404,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440044,0
c-py-empty-py,29.476114054,0
c-py-dm-c,1.487173,0
c-py-dm-py,30.566690709,0
c-py-dm-stats,0,19980,20,0,19980,20,0
py-native,15.266354078
py-drio,30.393150198
py-py-empty,30.263266552,0
py-py-empty,29.763106475,0
py-py-dm,29.682446494,0
py-py-dm,30.022779436,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.408919552
py-drio,30.374165992
py-py-empty,30.552253969,0
py-py-empty,28.510630394,0
py-py-dm,29.14476671,0
py-py-dm,28.593838269,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.431375071
py-drio,29.768770544
py-py-empty,30.719988996,0
py-py-empty,30.472725235,0
py-py-dm,30.370583096,0
py-py-dm,30.325142585,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.274322658
py-drio,27.869530473
py-py-empty,30.304889801,0
py-py-empty,29.854783664,0
py-py-dm,29.071517113,0
py-py-dm,31.055792215,0
py-py-dm-stats,0,19690,310,0,19690,310,0
py-native,15.293366839
py-drio,30.19203232
py-py-empty,31.457203373,0
py-py-empty,30.404678965,0
py-py-dm,30.534632611,0
py-py-dm,30.215185022,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.392154263
py-drio,29.77555692
py-py-empty,30.050427846,0
py-py-empty,30.44684807,0
py-py-dm,28.386431818,0
py-py-dm,30.136759698,0
py-py-dm-stats,0,19680,320,0,19680,320,0
py-native,15.249271574
py-drio,29.610976978
py-py-empty,29.127865609,0
py-py-empty,30.684232049,0
py-py-dm,28.330419635,0
py-py-dm,28.678356675,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.309660256
py-drio,30.099539043
py-py-empty,30.347580754,0
py-py-empty,30.119399018,0
py-py-dm,29.750570718,0
py-py-dm,30.256534694,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.231072607
py-drio,29.873710899
py-py-empty,29.658965894,0
py-py-empty,29.912097302,0
py-py-dm,30.159058277,0
py-py-dm,29.3362471,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.27741777
py-drio,29.891056116
py-py-empty,30.270412382,0
py-py-empty,31.080552302,0
py-py-dm,29.776243784,0
py-py-dm,30.287002129,0
py-py-dm-stats,0,19660,340,0,19660,340,0
