c-native,1.590598
c-drio,1.422053
py-py-dm,29.402284745,0
py-py-dm-stats,0,19650,350,13,19637,350,0
py-native,15.627184075
py-drio,30.583958805
py-py-empty,30.45857198,0
py-py-empty,30.487151573,0
py-py-dm,30.678151693,0
py-py-dm,29.888217551,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.691779627
py-drio,30.470538147
py-py-empty,30.032435948,0
py-py-empty,30.215000272,0
py-py-dm,29.646616136,0
py-py-dm,28.90962892,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.243464348
py-drio,29.866634739
py-py-empty,29.849272911,0
py-py-empty,29.683547115,0
py-py-dm,29.828177628,0
py-py-dm,31.237147469,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.342489098
py-drio,30.113671186
py-py-empty,29.562455744,0
py-py-empty,31.435658162,0
py-py-dm,30.559788803,0
py-py-dm,30.242057343,0
py-py-dm-stats,0,19660,340,2,19658,340,0
py-native,15.259528801
py-drio,30.202926719
py-py-empty,30.033624553,0
py-py-empty,30.295537884,0
py-py-dm,29.230370716,0
py-py-dm,28.483602685,0
py-py-dm-stats,0,19660,340,0,19660,340,0
