c-native,1.582365
c-drio,1.408268
c-py-empty-c,1.44316,0
c-py-empty-py,29.468978445,0
c-py-dm-c,1.442493,0
c-py-dm-py,30.267658399,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.47044,0
c-py-empty-py,29.534537908,0
c-py-dm-c,1.442627,0
c-py-dm-py,30.163051297,0
c-py-dm-stats,0,19980,20,0,19980,20,0
py-native,15.301032575
py-drio,30.069339573
py-py-empty,28.198465933,0
py-py-empty,30.439741682,0
py-py-dm,30.189369761,0
py-py-dm,30.199700235,0
py-py-dm-stats,0,19607,393,0,19607,393,0
py-native,15.243951416
py-drio,30.247645114
py-py-empty,28.666418317,0
py-py-empty,30.200474072,0
py-py-dm,30.315311111,0
py-py-dm,29.783347332,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.363051422
py-drio,29.938858165
py-py-empty,29.007128795,0
py-py-empty,28.480363741,0
py-py-dm,30.060250118,0
py-py-dm,29.054793126,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.358990987
py-drio,29.669545296
py-py-empty,30.400215667,0
py-py-empty,29.853101077,0
py-py-dm,30.927701839,0
py-py-dm,30.094623741,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.324715614
py-drio,30.690285944
py-py-empty,30.566629303,0
py-py-empty,30.345735737,0
py-py-dm,30.856969738,0
py-py-dm,28.508121478,0
py-py-dm-stats,0,19720,280,0,19720,280,0
py-native,15.324435958
py-drio,30.032036142
py-py-empty,29.667193132,0
py-py-empty,29.316131136,0
py-py-dm,29.595694577,0
py-py-dm,30.473447048,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.235596157
py-drio,30.080265402
py-py-empty,30.059459207,0
py-py-empty,28.36210059,0
py-py-dm,29.723674374,0
py-py-dm,30.254081053,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.313615987
py-drio,30.350688482
py-py-empty,30.35385758,0
py-py-empty,30.435807687,0
py-py-dm,29.445944755,0
py-py-dm,29.878479531,0
py-py-dm-stats,0,19618,382,0,19618,382,0
py-native,15.276040947
py-drio,30.43619381
py-py-empty,30.63793774,0
py-py-empty,29.891555409,0
py-py-dm,30.177355672,0
py-py-dm,30.740972693,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.225284606
py-drio,30.305540519
py-py-empty,29.527226863,0
py-py-empty,29.762707019,0
py-py-dm,29.696897669,0
py-py-dm,30.61865123,0
py-py-dm-stats,0,19650,350,0,19650,350,0
