c-native,1.581503
c-drio,1.40831
py-py-dm,29.198055449,0
py-py-dm-stats,11,19649,340,151,19509,340,0
py-native,15.465060519
py-drio,30.64496589
py-py-empty,28.923017653,0
py-py-empty,30.848034632,0
py-py-dm,29.233819399,0
py-py-dm,29.620034166,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.312392869
py-drio,29.48710545
py-py-empty,29.637815967,0
py-py-empty,30.595884324,0
py-py-dm,30.752787423,0
py-py-dm,31.40412449,0
py-py-dm-stats,98,19536,366,115,19519,366,0
py-native,15.413785687
py-drio,29.586820531
py-py-empty,31.122836929,0
py-py-empty,28.959462882,0
py-py-dm,30.505071947,0
py-py-dm,30.182971691,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.302666971
py-drio,29.973211858
py-py-empty,28.465588647,0
py-py-empty,30.618588733,0
py-py-dm,28.60858381,0
py-py-dm,30.284619168,0
py-py-dm-stats,0,19670,330,16,19654,330,0
py-native,15.491481594
py-drio,29.904615098
py-py-empty,30.41901623,0
py-py-empty,28.948486032,0
py-py-dm,30.170014414,0
py-py-dm,29.706615674,0
py-py-dm-stats,0,19660,340,4,19656,340,0
py-native,15.302550437
py-drio,31.018141937
py-py-empty,31.384675853,0
py-py-empty,30.713366894,0
py-py-dm,30.156050214,0
py-py-dm,30.243570481,0
py-py-dm-stats,98,19562,340,3,19657,340,0
py-native,15.292128679
py-drio,29.862108801
py-py-empty,29.901272184,0
py-py-empty,29.924414667,0
py-py-dm,29.887040416,0
py-py-dm,30.563726785,0
py-py-dm-stats,38,19602,360,43,19597,360,0
py-native,15.404353064
py-drio,30.029409243
py-py-empty,29.322534056,0
py-py-empty,30.251303879,0
py-py-dm,30.690858332,0
py-py-dm,30.051239762,0
py-py-dm-stats,0,19660,340,0,19660,340,0
