c-native,0.399301
c-drio,0.368162
py-py-empty,7.186226365,0
py-py-dm,7.465863078,0
py-py-dm,7.723449042,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.829292087
py-drio,7.450490971
py-py-empty,7.462753637,0
py-py-empty,7.675598858,0
py-py-dm,7.51866644,0
py-py-dm,7.517831817,0
py-py-dm-stats,0,9830,170,0,9830,170,0
py-native,3.880342489
py-drio,7.458341973
py-py-empty,7.217925431,0
py-py-empty,7.575386574,0
py-py-dm,7.478573379,0
py-py-dm,7.40148156,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.863034122
py-drio,7.640847943
py-py-empty,7.761714571,0
py-py-empty,6.957783623,0
py-py-dm,7.609278884,0
py-py-dm,7.450322787,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.832118998
py-drio,7.636543868
py-py-empty,7.536238505,0
py-py-empty,7.760162264,0
py-py-dm,7.489182601,0
py-py-dm,7.328850448,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.863216691
py-drio,7.137956503
py-py-empty,7.808031876,0
py-py-empty,7.319222161,0
py-py-dm,7.488418236,0
py-py-dm,7.792203804,0
py-py-dm-stats,0,9840,160,0,9840,160,0
