c-native,0.399269
c-drio,0.368249
c-c-dm-errs-good,0.384561,0
c-c-dm-errs-bad,0.385691,0
c-c-dm-errs-stats,228,9374,398,0,9602,398,40
c-native,0.398723
c-drio,0.368489
c-c-empty,0.376685,0
c-c-empty,0.384787,0
c-c-dm,0.384591,0
c-c-dm,0.384407,0
c-c-dm-stats,373,8887,740,7,9253,740,0
c-c-dm-errs-good,0.384759,0
c-c-dm-errs-bad,0.379205,0
c-c-dm-errs-stats,0,9605,395,3,9602,395,41
c-native,0.399071
c-drio,0.368174
c-c-empty,0.381579,0
c-c-empty,0.381363,0
c-c-dm,0.384531,0
c-c-dm,0.384289,0
c-c-dm-stats,314,8415,1271,740,7989,1271,0
c-c-dm-errs-good,0.384339,0
c-c-dm-errs-bad,0.384939,0
c-c-dm-errs-stats,181,9147,672,1,9327,672,66
c-native,0.39927
c-drio,0.358295
c-c-empty,0.384393,0
c-c-empty,0.384319,0
c-c-dm,0.373709,0
c-c-dm,0.373738,0
c-c-dm-stats,422,8146,1432,428,8140,1432,0
c-c-dm-errs-good,0.373816,0
c-c-dm-errs-bad,0.374409,0
c-c-dm-errs-stats,202,9432,366,0,9634,366,37
c-py-empty-c,0.373576,0
c-py-empty-py,7.109840104,0
c-py-dm-c,0.377658,0
c-py-dm-py,7.246527027,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373727,0
c-py-empty-py,7.617959548,0
c-py-dm-c,0.373905,0
c-py-dm-py,7.116250362,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.37375,0
c-py-empty-py,7.710638798,0
c-py-dm-c,0.383363,0
c-py-dm-py,7.806013245,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373618,0
c-py-empty-py,7.516667629,0
c-py-dm-c,0.373974,0
c-py-dm-py,7.431844627,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.37376,0
c-py-empty-py,7.399691033,0
c-py-dm-c,0.373633,0
c-py-dm-py,7.554247186,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373676,0
c-py-empty-py,7.60936491,0
c-py-dm-c,0.373561,0
c-py-dm-py,7.436766012,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.37411,0
c-py-empty-py,7.652422784,0
c-py-dm-c,0.373985,0
c-py-dm-py,7.43074452,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373935,0
c-py-empty-py,7.621409591,0
c-py-dm-c,0.373759,0
c-py-dm-py,7.658040686,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373457,0
c-py-empty-py,7.496366884,0
c-py-dm-c,0.373718,0
c-py-dm-py,7.666051786,0
c-py-dm-stats,21,9969,10,0,9990,10,0
c-py-empty-c,0.373644,0
c-py-empty-py,7.59586194,0
c-py-dm-c,0.37346,0
c-py-dm-py,7.240649953,0
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.826382549
py-drio,7.514954806
py-py-empty,7.092105234,0
py-py-empty,7.307369744,0
py-py-dm,7.640200021,0
py-py-dm,7.573856665,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.831818228
py-drio,7.630519914
py-py-empty,7.612960063,0
py-py-empty,7.164224705,0
py-py-dm,7.622992494,0
py-py-dm,7.656059787,0
py-py-dm-stats,0,9820,180,0,9820,180,0
py-native,3.811811175
py-drio,8.481088929
py-py-empty,7.364175402,0
py-py-empty,7.692423446,0
py-py-dm,7.522898072,0
py-py-dm,7.518857741,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.836850387
py-drio,7.653933158
py-py-empty,7.616368505,0
py-py-empty,7.553422057,0
py-py-dm,7.060868735,0
py-py-dm,7.338003745,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.857777357
py-drio,7.565310368
py-py-empty,7.39858639,0
py-py-empty,7.578398791,0
py-py-dm,7.618960514,0
py-py-dm,7.666027249,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.832323161
py-drio,7.635814895
py-py-empty,7.69060456,0
py-py-empty,7.648281156,0
py-py-dm,7.445984373,0
py-py-dm,7.730560539,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.80932824
py-drio,7.600106951
py-py-empty,7.459133457,0
py-py-empty,7.660380117,0
py-py-dm,7.521627255,0
py-py-dm,7.62487528,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.831811276
py-drio,7.508695242
py-py-empty,7.481645507,0
py-py-empty,7.647541137,0
py-py-dm,7.361077683,0
py-py-dm,7.431269624,0
py-py-dm-stats,0,9830,170,0,9830,170,0
py-native,3.807564258
py-drio,7.715227282
py-py-empty,7.562263413,0
py-py-empty,7.590235599,0
py-py-dm,6.899281249,0
py-py-dm,7.605088894,0
py-py-dm-stats,0,9850,150,0,9850,150,0
py-native,3.811146164
py-drio,7.865835006
py-py-empty,7.608337903,0
py-py-empty,7.550058105,0
py-py-dm,7.86385192,0
py-py-dm,7.582833727,0
py-py-dm-stats,0,9840,160,0,9840,160,0
