c-native,0.398127
c-drio,0.357517
c-py-dm-c,0.373802,0
c-py-dm-py,7.58543523,0
c-py-dm-stats,9,9981,10,0,9990,10,0
c-py-empty-c,0.375561,0
c-py-empty-py,7.464354918,0
c-py-dm-c,0.38442,0
c-py-dm-py,7.776265549,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.381099,0
c-py-empty-py,7.778282444,0
c-py-dm-c,0.373999,0
c-py-dm-py,7.543836696,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384704,0
c-py-empty-py,7.419445814,0
c-py-dm-c,0.384338,0
c-py-dm-py,7.631745575,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373648,0
c-py-empty-py,7.582541544,0
c-py-dm-c,0.374027,0
c-py-dm-py,7.471869347,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.384473,0
c-py-empty-py,7.525781001,0
c-py-dm-c,0.373929,0
c-py-dm-py,7.41868463,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.377605,0
c-py-empty-py,7.521124787,0
c-py-dm-c,0.373979,0
c-py-dm-py,7.774731657,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373632,0
c-py-empty-py,7.519009462,0
c-py-dm-c,0.373837,0
c-py-dm-py,7.669037385,0
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.830020545
py-drio,7.472435369
py-py-empty,7.29150626,0
py-py-empty,7.580029603,0
py-py-dm,7.582017591,0
py-py-dm,7.368719384,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.810750571
py-drio,7.622757759
py-py-empty,7.489994356,0
py-py-empty,7.447286145,0
py-py-dm,7.413391878,0
py-py-dm,7.582579663,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.818028519
py-drio,7.444839628
py-py-empty,7.560603232,0
py-py-empty,7.60886539,0
py-py-dm,7.537164237,0
py-py-dm,7.910037356,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.818680597
py-drio,7.579019689
py-py-empty,7.518740019,0
py-py-empty,7.715579113,0
py-py-dm,7.684709127,0
py-py-dm,7.669614516,0
py-py-dm-stats,0,9830,170,0,9830,170,0
py-native,3.815787658
py-drio,7.551658892
py-py-empty,7.164102149,0
py-py-empty,7.514835637,0
py-py-dm,7.38403291,0
py-py-dm,7.139457012,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,4.03267702
py-drio,7.472277153
py-py-empty,7.606035672,0
py-py-empty,7.568546518,0
py-py-dm,7.129060604,0
py-py-dm,7.601785219,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.831485215
py-drio,7.672876468
py-py-empty,7.562262181,0
py-py-empty,7.084409456,0
py-py-dm,7.639602396,0
py-py-dm,7.48050489,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.814834722
py-drio,7.363931693
py-py-empty,7.646923727,0
py-py-empty,7.732146343,0
py-py-dm,7.519087515,0
py-py-dm,7.717148689,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.806692069
py-drio,7.460452453
py-py-empty,7.494199175,0
py-py-empty,7.504425936,0
py-py-dm,7.690557741,0
py-py-dm,7.632725432,0
py-py-dm-stats,0,9830,170,0,9830,170,0
py-native,3.808165539
py-drio,7.474155506
py-py-empty,7.403457627,0
py-py-empty,7.523156233,0
py-py-dm,7.335258946,0
py-py-dm,7.439407563,0
py-py-dm-stats,0,9840,160,0,9840,160,0
