c-native,1.582504
c-drio,1.41229
py-py-empty,29.742747247,0
py-py-empty,30.443418262,0
py-py-dm,30.761778966,0
py-py-dm,29.560921027,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.308607208
py-drio,30.574952582
py-py-empty,30.052222651,0
py-py-empty,29.903739536,0
py-py-dm,29.900270942,0
py-py-dm,30.396268012,0
py-py-dm-stats,0,19650,350,0,19650,350,0
py-native,15.333067503
py-drio,29.357759808
py-py-empty,30.334754163,0
py-py-empty,30.263027967,0
py-py-dm,30.873459376,0
py-py-dm,29.591431584,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.289843527
py-drio,27.770466203
py-py-empty,29.208058886,0
py-py-empty,30.118790734,0
py-py-dm,30.053229437,0
py-py-dm,30.161850077,0
py-py-dm-stats,0,19641,359,0,19641,359,0
py-native,15.325750471
py-drio,30.292397749
py-py-empty,30.179110852,0
py-py-empty,30.236004676,0
py-py-dm,29.293605399,0
py-py-dm,30.109407786,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.368935489
py-drio,29.622241262
py-py-empty,29.740244589,0
py-py-empty,29.760420617,0
py-py-dm,29.81340527,0
py-py-dm,29.944279048,0
py-py-dm-stats,30,19557,413,0,19587,413,0
py-native,15.317302224
py-drio,30.241393475
py-py-empty,30.385146005,0
py-py-empty,30.090887942,0
py-py-dm,30.390693055,0
py-py-dm,30.900325656,0
py-py-dm-stats,0,19644,356,0,19644,356,0
py-native,15.230855679
py-drio,29.534924065
py-py-empty,30.685779092,0
py-py-empty,30.062007426,0
py-py-dm,30.84976558,0
py-py-dm,30.196444431,0
py-py-dm-stats,0,19660,340,0,19660,340,0
