c-native,0.397606
c-drio,0.361806
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.383478,0
c-py-empty-py,7.587083226,0
c-py-dm-c,0.373734,0
c-py-dm-py,7.645119209,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373679,0
c-py-empty-py,7.611308251,0
c-py-dm-c,0.384615,0
c-py-dm-py,7.613077648,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.381964,0
c-py-empty-py,7.771009956,0
c-py-dm-c,0.373585,0
c-py-dm-py,7.384864369,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.37367,0
c-py-empty-py,7.158476127,0
c-py-dm-c,0.381132,0
c-py-dm-py,7.585872927,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.374772,0
c-py-empty-py,7.347018103,0
c-py-dm-c,0.381223,0
c-py-dm-py,7.581995077,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373692,0
c-py-empty-py,7.485390186,0
c-py-dm-c,0.373812,0
c-py-dm-py,7.705205589,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373886,0
c-py-empty-py,7.377130833,0
c-py-dm-c,0.373626,0
c-py-dm-py,7.278749485,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373653,0
c-py-empty-py,7.454224746,0
c-py-dm-c,0.374152,0
c-py-dm-py,7.510745656,0
c-py-dm-stats,0,9990,10,0,9990,10,0
c-py-empty-c,0.373707,0
c-py-empty-py,7.12393239,0
c-py-dm-c,0.373891,0
c-py-dm-py,7.556301889,0
c-py-dm-stats,0,9990,10,0,9990,10,0
py-native,3.876005734
py-drio,7.491910988
py-py-empty,7.507933469,0
py-py-empty,7.654741859,0
py-py-dm,7.198278411,0
py-py-dm,7.638189993,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.835718976
py-drio,7.515319561
py-py-empty,7.589252252,0
py-py-empty,7.552937739,0
py-py-dm,7.525338979,0
py-py-dm,7.65723359,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.868781233
py-drio,7.471482853
py-py-empty,7.587659508,0
py-py-empty,7.75786542,0
py-py-dm,7.500716775,0
py-py-dm,7.691308476,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.807881505
py-drio,7.653075993
py-py-empty,7.654837948,0
py-py-empty,7.589262971,0
py-py-dm,7.627408148,0
py-py-dm,7.812972223,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.808210128
py-drio,7.416928934
py-py-empty,7.234596739,0
py-py-empty,7.426913392,0
py-py-dm,7.468102536,0
py-py-dm,7.66362728,0
py-py-dm-stats,0,9796,204,0,9796,204,0
py-native,3.816413388
py-drio,7.247648303
py-py-empty,7.438966707,0
py-py-empty,7.498837159,0
py-py-dm,7.429859081,0
py-py-dm,7.571381625,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.894966693
py-drio,7.553622802
py-py-empty,7.572232588,0
py-py-empty,7.553783118,0
py-py-dm,7.521855749,0
py-py-dm,7.69192246,0
py-py-dm-stats,0,9840,160,0,9840,160,0
py-native,3.831595357
py-drio,7.474650644
py-py-empty,7.461352617,0
py-py-empty,7.484031104,0
py-py-dm,7.574542402,0
py-py-dm,7.52463091,0
py-py-dm-stats,0,9830,170,0,9830,170,0
py-native,3.848675538
py-drio,7.607047067
py-py-empty,7.601028794,0
py-py-empty,7.464908203,0
py-py-dm,7.392504386,0
py-py-dm,7.336945954,0
py-py-dm-stats,0,9796,204,0,9796,204,0
py-native,3.877586132
py-drio,7.949380084
py-py-empty,7.12704672,0
py-py-empty,7.625980576,0
py-py-dm,7.639083141,0
py-py-dm,7.459512853,0
py-py-dm-stats,0,9840,160,0,9840,160,0
