c-native,1.58511
c-drio,1.425023
c-c-dm-errs-stats,0,19284,716,0,19284,716,72
c-native,1.582698
c-drio,1.432588
c-c-empty,1.440231,0
c-c-empty,1.441123,0
c-c-dm,1.447705,0
c-c-dm,1.44242,0
c-c-dm-stats,0,18960,1040,76,18884,1040,0
c-c-dm-errs-good,1.442498,0
c-c-dm-errs-bad,1.44223,0
c-c-dm-errs-stats,0,19041,959,0,19041,959,95
c-py-empty-c,1.441307,0
c-py-empty-py,30.219757567,0
c-py-dm-c,1.441573,0
c-py-dm-py,29.633478224,0
c-py-dm-stats,115,19865,20,0,19980,20,0
c-py-empty-c,1.48364,0
c-py-empty-py,30.502685188,0
c-py-dm-c,1.44121,0
c-py-dm-py,31.73380089,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.469527,0
c-py-empty-py,29.755279512,0
c-py-dm-c,1.441066,0
c-py-dm-py,30.319032789,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441191,0
c-py-empty-py,30.334817079,0
c-py-dm-c,1.440117,0
c-py-dm-py,29.707660374,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440756,0
c-py-empty-py,30.674772257,0
c-py-dm-c,1.441864,0
c-py-dm-py,30.86663614,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.463786,0
c-py-empty-py,30.424078653,0
c-py-dm-c,1.443782,0
c-py-dm-py,30.690633667,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.451939,0
c-py-empty-py,29.624122594,0
c-py-dm-c,1.441117,0
c-py-dm-py,31.031393964,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442398,0
c-py-empty-py,29.677438884,0
c-py-dm-c,1.484103,0
c-py-dm-py,29.692850205,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.485762,0
c-py-empty-py,29.997254186,0
c-py-dm-c,1.46288,0
c-py-dm-py,30.423015465,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.485649,0
c-py-empty-py,30.23973921,0
c-py-dm-c,1.485523,0
c-py-dm-py,29.815655934,0
c-py-dm-stats,0,19980,20,0,19980,20,0
py-native,15.313722032
py-drio,30.756465964
py-py-empty,29.573228851,0
py-py-empty,29.521656163,0
py-py-dm,30.002392193,0
py-py-dm,29.934459211,0
py-py-dm-stats,0,19650,350,0,19650,350,0
py-native,15.271720952
py-drio,30.283088176
py-py-empty,30.452341483,0
py-py-empty,29.09319668,0
py-py-dm,30.41208236,0
py-py-dm,30.23429187,0
py-py-dm-stats,0,19428,572,0,19428,572,0
py-native,15.225381271
py-drio,30.439199661
py-py-empty,30.1158465,0
py-py-empty,31.012883898,0
py-py-dm,30.202028508,0
py-py-dm,30.628723325,0
py-py-dm-stats,0,19650,350,0,19650,350,0
py-native,15.525761299
py-drio,29.838240249
py-py-empty,30.361458448,0
py-py-empty,30.44604833,0
py-py-dm,29.987330893,0
py-py-dm,30.332705669,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.495264104
py-drio,30.560589813
py-py-empty,30.198268006,0
py-py-empty,27.887808656,0
py-py-dm,29.526347437,0
py-py-dm,30.00576381,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.272903091
py-drio,29.992040642
py-py-empty,30.395751333,0
py-py-empty,31.475866786,0
py-py-dm,30.187184405,0
py-py-dm,29.468474861,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.350901437
py-drio,30.481261825
py-py-empty,28.330617168,0
py-py-empty,30.514513783,0
py-py-dm,30.037589219,0
py-py-dm,29.935485006,0
py-py-dm-stats,0,19489,511,0,19489,511,0
py-native,15.336290107
py-drio,30.235248095
py-py-empty,30.320784043,0
py-py-empty,29.097773858,0
py-py-dm,30.509961034,0
py-py-dm,29.926655447,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.267252248
py-drio,30.659490239
py-py-empty,28.485594424,0
py-py-empty,30.15873896,0
py-py-dm,30.778614348,0
py-py-dm,29.733710859,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.302697175
py-drio,28.770013699
py-py-empty,30.593237921,0
py-py-empty,30.063819369,0
py-py-dm,30.479411499,0
py-py-dm,30.207073942,0
py-py-dm-stats,0,19610,390,0,19610,390,0
