c-native,1.582401
c-drio,1.407128
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.442539,0
c-py-empty-py,30.217400633,0
c-py-dm-c,1.44124,0
c-py-dm-py,30.109269864,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441645,0
c-py-empty-py,29.033999205,0
c-py-dm-c,1.443085,0
c-py-dm-py,30.142255114,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.44058,0
c-py-empty-py,30.732987696,0
c-py-dm-c,1.446807,0
c-py-dm-py,30.563589884,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.467087,0
c-py-empty-py,30.591527918,0
c-py-dm-c,1.463328,0
c-py-dm-py,30.145057,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.460985,0
c-py-empty-py,28.761185477,0
c-py-dm-c,1.440963,0
c-py-dm-py,29.116744436,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.441206,0
c-py-empty-py,29.857479882,0
c-py-dm-c,1.470136,0
c-py-dm-py,30.471435441,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.440117,0
c-py-empty-py,30.579615059,0
c-py-dm-c,1.440849,0
c-py-dm-py,29.7199889,0
c-py-dm-stats,0,19980,20,0,19980,20,0
c-py-empty-c,1.459194,0
c-py-empty-py,30.314717214,0
c-py-dm-c,1.44155,0
c-py-dm-py,30.70518157,0
c-py-dm-stats,0,19980,20,0,19980,20,0
py-native,15.442097214
py-drio,28.28271742
py-py-empty,29.961299965,0
py-py-empty,28.760281794,0
py-py-dm,30.784605282,0
py-py-dm,30.195886211,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.302505453
py-drio,30.186211805
py-py-empty,28.569128796,0
py-py-empty,30.678819921,0
py-py-dm,29.849982841,0
py-py-dm,30.394149048,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.32415988
py-drio,30.351568431
py-py-empty,29.521339647,0
py-py-empty,30.378502775,0
py-py-dm,30.04839299,0
py-py-dm,29.796393051,0
py-py-dm-stats,0,19650,350,0,19650,350,0
py-native,15.22400976
py-drio,30.630845717
py-py-empty,30.081160909,0
py-py-empty,29.095543578,0
py-py-dm,30.509371943,0
py-py-dm,30.295678073,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.284738357
py-drio,29.927297694
py-py-empty,30.375433838,0
py-py-empty,30.653226252,0
py-py-dm,30.147252768,0
py-py-dm,30.217097609,0
py-py-dm-stats,0,19460,540,0,19460,540,0
py-native,15.307055434
py-drio,30.019998566
py-py-empty,30.561474812,0
py-py-empty,29.160584047,0
py-py-dm,30.078675398,0
py-py-dm,28.981824958,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.328506318
py-drio,30.285856265
py-py-empty,30.606650239,0
py-py-empty,28.579586316,0
py-py-dm,31.163057752,0
py-py-dm,29.682425783,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.493389422
py-drio,30.580385704
py-py-empty,30.069618152,0
py-py-empty,29.380987662,0
py-py-dm,29.879904007,0
py-py-dm,31.415875861,0
py-py-dm-stats,0,19650,350,0,19650,350,0
py-native,15.280467036
py-drio,29.74362054
py-py-empty,29.786857822,0
py-py-empty,30.059489975,0
py-py-dm,30.068552226,0
py-py-dm,30.028377481,0
py-py-dm-stats,0,19660,340,0,19660,340,0
py-native,15.262339075
py-drio,29.428066946
py-py-empty,30.054185845,0
py-py-empty,29.623875753,0
py-py-dm,29.708121578,0
py-py-dm,30.403721439,0
py-py-dm-stats,0,19660,340,0,19660,340,0
