benchmark,tsan-races,tsan-usertime,tsan-systime,tsan-time,tsan-maxmem,helgrind-races,helgrind-usertime,helgrind-systime,helgrind-time,helgrind-maxmem,vamos-races,vamos-usertime,vamos-systime,vamos-time,vamos-maxmem,vamos-eventsnum,vamos-dropped,vamos-holes
queue_ok_longest.i , 0,0.0,0.0,0.0,25112,0,0.24,0.01,0.27,62128,0,0.0,0.0,0.04,1820,11223,20356,2
reorder_2-2.i , 3,0.02,0.13,0.15,24024,4,0.23,0.01,0.25,62736,4,0.0,0.0,0.04,3936,32,0,0
reorder_2-2.i , 3,0.02,0.12,0.14,29844,4,0.24,0.01,0.25,63756,4,0.0,0.0,0.04,1864,32,0,0
reorder_2-2.i , 2,0.02,0.12,0.14,26828,4,0.24,0.01,0.25,63760,4,0.0,0.0,0.04,1848,32,0,0
reorder_2-2.i , 2,0.02,0.12,0.14,26712,4,0.24,0.0,0.26,62740,4,0.0,0.0,0.04,3928,32,0,0
reorder_2-2.i , 2,0.03,0.11,0.14,24088,4,0.25,0.01,0.26,63760,4,0.0,0.0,0.04,2004,32,0,0
reorder_2-2.i , 2,0.02,0.12,0.14,23944,4,0.24,0.01,0.26,62736,4,0.0,0.0,0.04,1896,32,0,0
reorder_2-2.i , 2,0.01,0.13,0.14,26224,4,0.25,0.01,0.27,62736,4,0.0,0.0,0.04,1888,32,0,0
reorder_2-2.i , 2,0.03,0.13,0.16,24252,4,0.24,0.0,0.25,62736,4,0.0,0.0,0.04,2808,32,0,0
reorder_2-2.i , 3,0.03,0.12,0.15,24048,4,0.22,0.03,0.28,64784,4,0.0,0.0,0.04,1872,32,0,0
reorder_2-2.i , 3,0.02,0.15,0.17,26700,4,0.26,0.01,0.27,62736,4,0.0,0.0,0.04,1884,32,0,0
reorder_2.i , 3,0.02,0.14,0.16,28124,4,0.24,0.01,0.26,63728,4,0.0,0.0,0.04,1848,34,0,0
reorder_2.i , 3,0.03,0.12,0.15,25308,4,0.24,0.01,0.26,64760,4,0.0,0.0,0.04,1864,34,0,0
reorder_2.i , 3,0.02,0.13,0.15,24388,4,0.25,0.0,0.26,63732,4,0.0,0.0,0.04,3936,34,0,0
reorder_2.i , 2,0.04,0.1,0.14,24800,4,0.26,0.0,0.26,62708,4,0.0,0.0,0.04,2868,34,0,0
reorder_2.i , 3,0.02,0.12,0.15,25852,4,0.24,0.01,0.26,64756,4,0.0,0.0,0.04,2748,34,0,0
reorder_2.i , 2,0.02,0.12,0.14,23648,4,0.25,0.01,0.26,62712,4,0.0,0.0,0.04,2812,34,0,0
reorder_2.i , 2,0.02,0.12,0.14,27108,4,0.23,0.02,0.25,62708,4,0.0,0.0,0.04,2744,34,0,0
reorder_2.i , 2,0.03,0.12,0.15,28140,4,0.25,0.0,0.28,63732,4,0.0,0.0,0.04,3884,34,0,0
reorder_2.i , 2,0.02,0.11,0.14,24232,4,0.24,0.01,0.25,63732,4,0.0,0.0,0.04,1876,34,0,0
reorder_2.i , 3,0.03,0.12,0.15,28072,4,0.25,0.01,0.27,63728,4,0.0,0.0,0.04,1856,34,0,0
reorder_5-2.i , 3,0.04,0.12,0.16,26936,4,0.23,0.02,0.26,65784,6,0.0,0.0,0.04,2756,37,0,0
reorder_5-2.i , 2,0.02,0.12,0.15,26656,4,0.24,0.01,0.25,63736,8,0.0,0.0,0.04,1900,37,0,0
reorder_5-2.i , 2,0.02,0.11,0.14,24248,4,0.24,0.01,0.26,64764,8,0.0,0.0,0.04,3824,37,0,0
reorder_5-2.i , 2,0.01,0.14,0.15,23948,4,0.24,0.01,0.25,63740,8,0.0,0.0,0.04,2752,37,0,0
reorder_5-2.i , 3,0.02,0.13,0.15,26520,4,0.25,0.0,0.26,63736,8,0.0,0.0,0.04,3880,37,0,0
reorder_5-2.i , 3,0.01,0.14,0.15,26092,4,0.22,0.02,0.25,62716,8,0.0,0.0,0.04,3924,37,0,0
reorder_5-2.i , 2,0.01,0.12,0.14,26092,4,0.24,0.01,0.26,64764,8,0.0,0.0,0.04,2748,37,0,0
reorder_5-2.i , 3,0.02,0.13,0.15,23972,4,0.24,0.01,0.26,64764,8,0.0,0.0,0.04,1872,37,0,0
reorder_5-2.i , 2,0.03,0.11,0.15,23940,4,0.24,0.01,0.27,63740,8,0.0,0.0,0.04,2748,37,0,0
reorder_5-2.i , 2,0.02,0.12,0.14,24412,4,0.24,0.01,0.25,62716,8,0.0,0.0,0.04,1884,37,0,0
reorder_5.i , 3,0.02,0.12,0.14,26880,4,0.25,0.01,0.26,63736,8,0.0,0.0,0.04,1880,39,0,0
reorder_5.i , 3,0.02,0.13,0.15,24412,4,0.25,0.01,0.28,62708,8,0.0,0.0,0.04,2804,39,0,0
reorder_5.i , 2,0.03,0.12,0.15,24472,4,0.25,0.0,0.26,62708,8,0.0,0.0,0.04,3892,39,0,0
reorder_5.i , 3,0.03,0.11,0.14,26512,4,0.23,0.03,0.26,63740,8,0.0,0.0,0.04,1852,39,0,0
reorder_5.i , 3,0.03,0.12,0.15,24404,4,0.23,0.01,0.25,64756,8,0.0,0.0,0.04,1896,39,0,0
reorder_5.i , 2,0.02,0.11,0.14,23960,4,0.23,0.01,0.25,62112,8,0.0,0.0,0.04,3908,39,0,0
reorder_5.i , 3,0.02,0.12,0.15,24560,4,0.22,0.02,0.25,63736,8,0.0,0.0,0.04,1884,39,0,0
reorder_5.i , 3,0.03,0.11,0.14,24848,4,0.24,0.01,0.26,63736,8,0.0,0.0,0.04,3928,39,0,0
reorder_5.i , 3,0.02,0.12,0.14,24236,4,0.24,0.02,0.27,62712,8,0.0,0.0,0.04,2748,39,0,0
stack-1.i , 0,0.0,0.0,0.0,21488,0,0.24,0.01,0.26,62720,0,0.0,0.0,0.04,1888,71,0,0
stack-1.i , 0,0.0,0.0,0.0,21816,0,0.23,0.01,0.25,62136,0,0.0,0.0,0.04,1776,71,0,0
stack-1.i , 0,0.0,0.0,0.0,23036,0,0.22,0.02,0.25,62132,0,0.0,0.0,0.04,1888,71,0,0
stack-1.i , 0,0.0,0.0,0.0,21772,0,0.24,0.01,0.25,62136,0,0.0,0.0,0.04,1800,71,0,0
stack-1.i , 0,0.0,0.0,0.0,21604,0,0.24,0.01,0.25,62140,0,0.0,0.0,0.04,1840,71,0,0
stack-1.i , 0,0.0,0.0,0.0,22828,0,0.24,0.0,0.25,62132,0,0.0,0.0,0.04,2744,71,0,0
stack-1.i , 0,0.0,0.0,0.0,22916,0,0.24,0.02,0.26,62136,0,0.0,0.0,0.04,1776,71,0,0
stack-1.i , 0,0.0,0.0,0.0,22056,0,0.24,0.01,0.25,62720,0,0.0,0.0,0.04,1888,71,0,0
stack-1.i , 0,0.0,0.0,0.0,21800,0,0.24,0.0,0.25,62136,0,0.0,0.0,0.04,1960,71,0,0
stack-1.i , 0,0.0,0.0,0.0,23076,0,0.23,0.01,0.25,62136,0,0.0,0.0,0.04,1780,71,0,0
stack-2.i , 0,0.0,0.0,0.0,22348,0,0.25,0.01,0.26,62120,0,0.0,0.0,0.04,1820,76,0,0
stack-2.i , 0,0.0,0.0,0.0,22088,0,0.23,0.01,0.25,62116,0,0.0,0.0,0.04,1820,76,0,0
stack-2.i , 0,0.0,0.0,0.0,22720,0,0.23,0.02,0.25,62116,0,0.0,0.0,0.04,1888,76,0,0
stack-2.i , 0,0.0,0.0,0.0,21928,0,0.23,0.01,0.25,62116,0,0.0,0.0,0.04,1836,76,0,0
stack-2.i , 0,0.0,0.0,0.0,21948,0,0.23,0.01,0.25,62112,0,0.0,0.0,0.04,1836,76,0,0
stack-2.i , 0,0.0,0.0,0.0,22724,0,0.24,0.01,0.27,62112,0,0.0,0.0,0.04,1960,76,0,0
stack-2.i , 0,0.0,0.0,0.0,23152,0,0.23,0.02,0.25,62116,0,0.0,0.0,0.04,2740,76,0,0
stack-2.i , 0,0.0,0.0,0.0,22508,0,0.23,0.02,0.25,62116,0,0.0,0.0,0.04,1808,76,0,0
stack-2.i , 0,0.0,0.0,0.0,21780,0,0.23,0.02,0.25,62116,0,0.0,0.0,0.04,1800,76,0,0
stack-2.i , 0,0.0,0.0,0.0,22588,0,0.24,0.01,0.25,62116,0,0.0,0.0,0.04,1840,76,0,0
stack_longer-1.i , 0,0.0,0.0,0.0,22444,0,0.24,0.01,0.26,67608,7,0.0,0.0,0.04,1792,5606,8128,2
stack_longer-1.i , 0,0.0,0.0,0.0,22108,0,0.24,0.01,0.26,67608,24,0.0,0.0,0.04,1892,5606,6568,4
stack_longer-1.i , 0,0.0,0.0,0.0,23144,0,0.24,0.01,0.26,67608,34,0.0,0.0,0.04,1788,5606,7387,4
stack_longer-1.i , 0,0.0,0.0,0.0,22356,0,0.25,0.01,0.26,67608,17,0.0,0.0,0.04,1956,5606,7822,3
stack_longer-1.i , 0,0.0,0.0,0.0,22996,0,0.24,0.02,0.26,67608,57,0.0,0.0,0.04,1796,5606,6779,3
stack_longer-1.i , 0,0.0,0.0,0.0,21564,0,0.25,0.01,0.26,67608,79,0.0,0.0,0.04,1960,5606,6384,2
stack_longer-1.i , 0,0.0,0.0,0.0,24164,0,0.24,0.01,0.26,67608,0,0.0,0.0,0.04,1840,5606,7642,3
stack_longer-1.i , 0,0.0,0.0,0.0,21776,0,0.25,0.01,0.27,67608,26,0.0,0.0,0.04,1780,5606,8128,2
stack_longer-1.i , 0,0.0,0.0,0.0,22604,0,0.25,0.01,0.26,67608,81,0.0,0.0,0.04,1824,5606,6352,2
stack_longer-2.i , 0,0.0,0.0,0.0,21832,0,0.25,0.01,0.26,66844,0,0.0,0.0,0.04,1800,5206,6609,3
stack_longer-2.i , 0,0.0,0.0,0.0,22272,0,0.24,0.01,0.26,66844,8,0.0,0.0,0.04,1956,5206,7328,2
stack_longer-2.i , 0,0.0,0.0,0.0,22244,0,0.24,0.01,0.25,66844,0,0.0,0.0,0.04,1796,4914,6124,3
stack_longer-2.i , 0,0.0,0.0,0.0,22512,0,0.24,0.02,0.27,66844,4,0.0,0.0,0.04,1776,5078,7074,3
stack_longer-2.i , 0,0.0,0.0,0.0,22588,0,0.23,0.02,0.25,66844,0,0.0,0.0,0.04,1788,5182,6234,3
stack_longer-2.i , 0,0.0,0.0,0.0,29136,0,0.24,0.01,0.28,66916,16,0.0,0.0,0.04,1776,5206,7328,2
stack_longer-2.i , 0,0.0,0.0,0.0,21608,0,0.24,0.01,0.26,66844,20,0.0,0.0,0.04,1960,5206,7736,2
stack_longer-2.i , 0,0.0,0.0,0.0,21608,0,0.25,0.01,0.26,66840,12,0.0,0.0,0.04,1836,5206,7546,2
stack_longer-2.i , 0,0.0,0.0,0.0,23000,0,0.24,0.01,0.26,66844,14,0.0,0.0,0.04,1836,5206,5970,2
stack_longer-2.i , 0,0.0,0.0,0.0,21584,0,0.24,0.01,0.25,66844,20,0.0,0.0,0.04,1812,5118,7618,2
stack_longest-1.i , 0,0.0,0.0,0.0,21644,0,0.26,0.01,0.27,67680,0,0.0,0.0,0.04,1888,11206,17484,4
stack_longest-1.i , 0,0.0,0.0,0.0,22312,0,0.24,0.02,0.26,67680,10,0.0,0.0,0.04,1816,11206,18144,4
stack_longest-1.i , 0,0.0,0.0,0.0,22808,0,0.24,0.01,0.26,67680,0,0.0,0.0,0.04,1856,11206,16943,4
stack_longest-1.i , 0,0.0,0.0,0.0,21644,0,0.26,0.0,0.27,67680,32,0.0,0.0,0.04,1792,11206,18313,4
stack_longest-1.i , 0,0.0,0.0,0.0,21528,0,0.26,0.0,0.26,67680,0,0.0,0.0,0.04,1820,11206,16289,4
stack_longest-1.i , 0,0.0,0.0,0.0,21996,0,0.25,0.02,0.27,67684,32,0.0,0.0,0.04,1816,11206,15064,3
stack_longest-2.i , 0,0.0,0.0,0.0,22920,0,0.25,0.01,0.28,67056,24,0.0,0.0,0.04,1796,10034,12268,2
stack_longest-2.i , 0,0.0,0.0,0.0,22640,0,0.25,0.01,0.27,67056,32,0.0,0.0,0.04,1808,9258,15256,2
stack_longest-2.i , 0,0.0,0.0,0.0,21796,0,0.24,0.01,0.26,67060,10,0.0,0.0,0.04,1836,10406,13590,4
stack_longest-2.i , 0,0.0,0.0,0.0,22732,0,0.25,0.0,0.26,67060,0,0.0,0.0,0.04,1888,9686,16290,3
stack_longest-2.i , 0,0.0,0.0,0.0,22360,0,0.25,0.01,0.26,67060,8,0.0,0.0,0.04,1804,10406,18030,2
stack_longest-2.i , 0,0.0,0.0,0.0,22536,0,0.24,0.01,0.26,67060,0,0.0,0.0,0.04,1888,9330,15566,3
stack_longest-2.i , 0,0.0,0.0,0.0,23136,0,0.25,0.01,0.26,67060,0,0.0,0.0,0.04,1812,9810,16538,3
stack_longest-2.i , 0,0.0,0.0,0.0,22432,0,0.26,0.0,0.26,67060,20,0.0,0.0,0.04,1832,10406,16543,3
stack_longest-2.i , 0,0.0,0.0,0.0,22244,0,0.24,0.01,0.26,67060,4,0.0,0.0,0.04,1804,9210,11536,3
stack_longest-2.i , 0,0.0,0.0,0.0,21596,0,0.25,0.01,0.26,67060,0,0.0,0.0,0.04,1820,10406,15321,4
stateful01-2.i , 0,0.0,0.0,0.0,22692,0,0.24,0.01,0.25,62684,0,0.0,0.0,0.04,2744,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,21780,0,0.23,0.01,0.25,62688,0,0.0,0.0,0.04,1812,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22132,0,0.23,0.01,0.25,62688,0,0.0,0.0,0.04,1800,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22812,0,0.23,0.01,0.25,62688,0,0.0,0.0,0.04,1832,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22652,0,0.23,0.02,0.25,62688,0,0.0,0.0,0.04,1836,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,21392,0,0.23,0.02,0.25,62688,0,0.0,0.0,0.04,1776,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22380,0,0.23,0.01,0.25,62688,0,0.0,0.0,0.04,1792,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22936,0,0.24,0.0,0.25,62688,0,0.0,0.0,0.04,1792,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,22260,0,0.22,0.02,0.25,62688,0,0.0,0.0,0.04,1840,21,0,0
stateful01-2.i , 0,0.0,0.0,0.0,21584,0,0.23,0.02,0.25,62688,0,0.0,0.0,0.04,2804,21,0,0
sync01.i , 0,0.0,0.0,0.0,22600,0,0.25,0.01,0.26,63788,2,0.0,0.0,0.04,1824,17,0,0
sync01.i , 0,0.0,0.0,0.0,23092,0,0.24,0.01,0.25,63792,2,0.0,0.0,0.04,1864,17,0,0
sync01.i , 0,0.0,0.0,0.0,22824,0,0.23,0.01,0.26,63792,2,0.0,0.0,0.04,1956,17,0,0
sync01.i , 0,0.0,0.0,0.0,22472,0,0.25,0.01,0.26,63792,2,0.0,0.0,0.04,1812,17,0,0
sync01.i , 0,0.0,0.0,0.0,22432,0,0.25,0.0,0.26,63804,2,0.0,0.0,0.04,1896,17,0,0
sync01.i , 0,0.0,0.0,0.0,22852,0,0.24,0.02,0.26,63792,2,0.0,0.0,0.04,1780,17,0,0
sync01.i , 0,0.0,0.0,0.0,22040,0,0.24,0.01,0.26,63792,2,0.0,0.0,0.04,1780,17,0,0
sync01.i , 0,0.0,0.0,0.0,21972,0,0.24,0.01,0.26,63792,2,0.0,0.0,0.04,1864,17,0,0
sync01.i , 0,0.0,0.0,0.0,22460,0,0.25,0.01,0.28,63804,2,0.0,0.0,0.04,1800,17,0,0
sync01.i , 0,0.0,0.0,0.0,22152,0,0.25,0.0,0.25,63804,2,0.0,0.0,0.04,1836,17,0,0
triangular-1.i , 0,0.0,0.0,1.14,25572,0,0.25,0.01,0.26,66328,1,0.0,0.0,0.04,1936,24,0,0
triangular-1.i , 0,0.0,0.0,1.14,25960,0,0.24,0.01,0.26,66328,1,0.0,0.0,0.04,3900,24,0,0
triangular-1.i , 0,0.0,0.01,1.14,25008,0,0.25,0.0,0.26,65296,0,0.0,0.0,0.04,1724,14,0,0
triangular-1.i , 0,0.0,0.01,1.14,24404,0,0.24,0.01,0.26,66336,1,0.0,0.0,0.04,3908,24,0,0
triangular-1.i , 0,0.0,0.0,1.15,25076,0,0.24,0.01,0.26,65292,1,0.0,0.0,0.04,1812,24,0,0
triangular-1.i , 0,0.01,0.0,1.14,25772,0,0.25,0.0,0.26,66344,1,0.0,0.0,0.04,2036,24,0,0
triangular-1.i , 0,0.0,0.0,1.15,24824,0,0.24,0.02,0.26,65292,1,0.0,0.0,0.04,2032,24,0,0
triangular-1.i , 0,0.0,0.0,1.14,25272,0,0.24,0.01,0.26,65296,1,0.0,0.0,0.04,1852,24,0,0
triangular-1.i , 0,0.0,0.01,1.15,25356,0,0.23,0.02,0.26,66336,1,0.0,0.0,0.04,1808,24,0,0
triangular-1.i , 0,0.0,0.01,1.15,24420,0,0.25,0.0,0.27,66328,1,0.0,0.0,0.04,1812,24,0,0
triangular-2.i , 0,0.0,0.0,0.14,24424,0,0.24,0.01,0.28,66344,1,0.0,0.0,0.04,1784,24,0,0
triangular-2.i , 0,0.0,0.0,1.14,25824,0,0.24,0.02,0.29,66336,1,0.0,0.0,0.04,5892,24,0,0
triangular-2.i , 0,0.0,0.01,1.15,24688,0,0.25,0.0,0.26,65296,1,0.0,0.0,0.04,1812,24,0,0
triangular-2.i , 0,0.0,0.01,1.14,25456,0,0.25,0.0,0.27,66344,1,0.0,0.0,0.04,1700,24,0,0
triangular-2.i , 0,0.0,0.0,1.14,24368,0,0.24,0.02,0.28,66336,1,0.0,0.0,0.04,1908,24,0,0
triangular-2.i , 0,0.0,0.0,1.15,24504,0,0.26,0.0,0.26,66344,1,0.0,0.0,0.04,1728,24,0,0
triangular-2.i , 0,0.01,0.0,1.15,25268,0,0.23,0.02,0.26,66336,1,0.0,0.0,0.04,1860,24,0,0
triangular-2.i , 0,0.0,0.01,1.14,25652,0,0.25,0.01,0.26,66340,1,0.0,0.0,0.04,1800,24,0,0
triangular-2.i , 0,0.0,0.0,1.15,25284,0,0.24,0.01,0.26,65296,1,0.0,0.0,0.04,3928,24,0,0
triangular-2.i , 0,0.0,0.0,0.14,25780,0,0.24,0.01,0.26,65296,1,0.0,0.0,0.04,4060,24,0,0
triangular-longer-1.i , 0,0.0,0.0,0.14,25820,0,0.24,0.01,0.26,65248,1,0.0,0.0,0.04,1964,44,0,0
triangular-longer-1.i , 0,0.0,0.0,0.14,25444,0,0.24,0.01,0.26,64196,1,0.0,0.0,0.04,3816,44,0,0
triangular-longer-1.i , 0,0.0,0.0,1.15,24416,0,0.24,0.01,0.26,64192,1,0.0,0.0,0.04,1972,44,0,0
triangular-longer-1.i , 0,0.0,0.0,1.14,25736,0,0.23,0.01,0.25,64196,1,0.0,0.0,0.04,1976,44,0,0
triangular-longer-1.i , 0,0.0,0.01,1.15,25104,0,0.24,0.01,0.26,65296,1,0.0,0.0,0.04,1796,44,0,0
triangular-longer-1.i , 0,0.0,0.0,1.15,24780,0,0.24,0.01,0.26,64196,1,0.0,0.0,0.04,2032,44,0,0
triangular-longer-1.i , 0,0.0,0.01,1.14,25636,0,0.23,0.02,0.26,65248,1,0.0,0.0,0.04,1916,44,0,0
triangular-longer-1.i , 0,0.0,0.0,1.14,25276,0,0.24,0.01,0.25,64196,1,0.0,0.0,0.04,3968,44,0,0
triangular-longer-1.i , 0,0.01,0.0,1.14,25992,0,0.24,0.02,0.26,64192,1,0.0,0.0,0.04,1816,44,0,0
triangular-longer-1.i , 0,0.0,0.01,1.14,26160,0,0.24,0.01,0.25,64196,1,0.0,0.0,0.04,1892,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.14,24740,0,0.24,0.02,0.26,64196,1,0.0,0.0,0.04,1908,44,0,0
triangular-longer-2.i , 0,0.0,0.01,1.14,25232,0,0.25,0.01,0.26,65376,1,0.0,0.0,0.04,1976,44,0,0
triangular-longer-2.i , 0,0.0,0.01,1.14,25180,0,0.24,0.01,0.25,64196,1,0.0,0.0,0.04,1964,44,0,0
triangular-longer-2.i , 0,0.0,0.01,1.14,25292,0,0.24,0.01,0.26,64196,0,0.0,0.0,0.04,1724,24,0,0
triangular-longer-2.i , 0,0.0,0.0,1.14,25276,0,0.25,0.01,0.26,65248,1,0.0,0.0,0.04,1852,44,0,0
triangular-longer-2.i , 0,0.0,0.0,0.14,25184,0,0.25,0.01,0.27,65300,1,0.0,0.0,0.04,1912,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.16,24704,0,0.27,0.01,0.28,64196,1,0.0,0.0,0.04,3844,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.14,25188,0,0.24,0.01,0.26,65300,0,0.0,0.0,0.04,1712,24,0,0
triangular-longer-2.i , 0,0.0,0.01,1.15,25196,0,0.25,0.01,0.26,65248,1,0.0,0.0,0.04,1796,44,0,0
triangular-longer-2.i , 0,0.0,0.0,1.16,24552,0,0.24,0.01,0.26,65248,1,0.0,0.0,0.04,1868,44,0,0
triangular-longest-1.i , 0,0.0,0.01,1.14,25540,0,0.25,0.0,0.26,64224,1,0.0,0.0,0.04,4004,84,0,0
triangular-longest-1.i , 0,0.0,0.01,1.15,24840,0,0.25,0.01,0.26,64224,1,0.0,0.0,0.04,1908,84,0,0
triangular-longest-1.i , 0,0.0,0.0,1.14,24344,0,0.24,0.01,0.26,64224,1,0.0,0.0,0.04,2036,84,0,0
triangular-longest-1.i , 0,0.0,0.01,1.15,25288,0,0.24,0.02,0.27,64220,1,0.0,0.0,0.04,1700,84,0,0
triangular-longest-1.i , 0,0.0,0.01,1.15,26056,0,0.24,0.02,0.26,65288,1,0.0,0.0,0.04,1924,84,0,0
triangular-longest-1.i , 0,0.0,0.01,1.14,24892,0,0.25,0.01,0.27,65252,1,0.0,0.0,0.04,1984,44,0,0
triangular-longest-1.i , 0,0.0,0.01,1.14,26104,0,0.25,0.0,0.25,65284,1,0.0,0.0,0.04,1920,84,0,0
triangular-longest-1.i , 0,0.0,0.0,1.14,25160,0,0.23,0.02,0.26,65280,1,0.0,0.0,0.04,1800,84,0,0
triangular-longest-1.i , 0,0.0,0.0,1.14,24708,0,0.25,0.01,0.26,64224,0,0.0,0.0,0.04,1708,44,0,0
triangular-longest-1.i , 0,0.0,0.0,1.15,25728,0,0.25,0.0,0.26,64224,1,0.0,0.0,0.04,3844,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.14,27092,0,0.24,0.02,0.26,65284,1,0.0,0.0,0.04,1688,84,0,0
triangular-longest-2.i , 0,0.0,0.0,1.14,24748,0,0.24,0.02,0.26,65284,1,0.0,0.0,0.04,1972,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.14,25328,0,0.25,0.02,0.27,65216,1,0.0,0.0,0.04,3840,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.14,24524,0,0.25,0.0,0.26,64220,1,0.0,0.0,0.04,1824,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.15,24772,0,0.26,0.01,0.27,65292,1,0.0,0.0,0.04,1852,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.14,24604,0,0.24,0.02,0.26,65280,1,0.0,0.0,0.04,1824,84,0,0
triangular-longest-2.i , 0,0.0,0.0,1.15,24744,0,0.24,0.01,0.26,65284,1,0.0,0.0,0.04,2024,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.14,24952,0,0.24,0.02,0.26,64224,1,0.0,0.0,0.04,1968,84,0,0
triangular-longest-2.i , 0,0.0,0.0,1.14,25736,0,0.26,0.0,0.26,65284,20,0.0,0.0,0.04,1848,84,0,0
triangular-longest-2.i , 0,0.0,0.01,1.14,24508,0,0.25,0.01,0.26,65280,1,0.0,0.0,0.04,1864,84,0,0
twostage_3-2.i , 1,0.02,0.12,0.14,24492,1,0.23,0.02,0.25,62700,0,0.0,0.0,0.04,1804,55,0,0
twostage_3-2.i , 1,0.02,0.11,0.14,23780,1,0.23,0.01,0.25,61752,0,0.0,0.0,0.04,2820,55,0,0
twostage_3-2.i , 1,0.03,0.11,0.14,23416,1,0.23,0.01,0.25,62700,0,0.0,0.0,0.04,1808,55,0,0
twostage_3-2.i , 1,0.01,0.12,0.14,23380,1,0.23,0.01,0.25,62708,0,0.0,0.0,0.04,1852,55,0,0
twostage_3-2.i , 1,0.03,0.11,0.14,24516,1,0.23,0.01,0.25,61756,0,0.0,0.0,0.04,1852,55,0,0
twostage_3-2.i , 1,0.02,0.12,0.14,24680,1,0.22,0.02,0.25,61756,0,0.0,0.0,0.04,2812,55,0,0
twostage_3-2.i , 1,0.01,0.13,0.14,24488,1,0.24,0.0,0.25,61752,0,0.0,0.0,0.04,1820,55,0,0
twostage_3-2.i , 1,0.01,0.13,0.14,23080,1,0.23,0.02,0.25,61752,0,0.0,0.0,0.04,1856,55,0,0
twostage_3-2.i , 1,0.01,0.12,0.14,23812,1,0.23,0.01,0.25,61756,0,0.0,0.0,0.04,2740,55,0,0
twostage_3-2.i , 1,0.03,0.11,0.14,23792,1,0.23,0.02,0.25,62760,0,0.0,0.0,0.04,1904,55,0,0
twostage_3.i , 1,0.02,0.12,0.14,23220,1,0.23,0.02,0.25,61752,0,0.0,0.0,0.04,1972,57,0,0
twostage_3.i , 1,0.02,0.11,0.14,22988,1,0.24,0.01,0.25,61752,0,0.0,0.0,0.04,1796,57,0,0
twostage_3.i , 1,0.0,0.13,0.14,24344,1,0.24,0.0,0.25,62704,0,0.0,0.0,0.04,1904,57,0,0
twostage_3.i , 1,0.03,0.1,0.14,24620,1,0.24,0.01,0.26,62768,0,0.0,0.0,0.04,2868,57,0,0
twostage_3.i , 1,0.02,0.14,0.16,23004,1,0.25,0.01,0.26,61756,0,0.0,0.0,0.04,1824,57,0,0
twostage_3.i , 1,0.03,0.11,0.14,24028,1,0.25,0.0,0.26,62704,0,0.0,0.0,0.04,2812,57,0,0
twostage_3.i , 1,0.0,0.13,0.14,24420,1,0.25,0.0,0.25,62704,0,0.0,0.0,0.04,2804,57,0,0
twostage_3.i , 1,0.03,0.12,0.15,24564,1,0.22,0.02,0.26,62704,0,0.0,0.0,0.04,2812,57,0,0
twostage_3.i , 1,0.01,0.14,0.15,24044,1,0.26,0.01,0.28,62704,0,0.0,0.0,0.04,1836,57,0,0
twostage_3.i , 1,0.01,0.14,0.15,23456,1,0.22,0.04,0.28,63812,0,0.0,0.0,0.04,2748,57,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25656,2,0.24,0.0,0.25,63692,0,0.0,0.0,0.04,1804,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,24988,2,0.23,0.02,0.25,62676,0,0.0,0.0,0.04,1956,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25956,2,0.23,0.01,0.25,62668,0,0.0,0.0,0.04,1956,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25508,2,0.25,0.01,0.27,62676,0,0.0,0.0,0.04,2744,12,0,0
bigshot_p.i , 2,0.0,0.0,0.15,25288,2,0.23,0.01,0.25,62676,0,0.0,0.0,0.04,1788,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25684,2,0.24,0.01,0.25,62672,0,0.0,0.0,0.04,1860,12,0,0
bigshot_p.i , 2,0.0,0.0,0.15,25728,2,0.24,0.0,0.25,62680,0,0.0,0.0,0.04,1788,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25504,2,0.23,0.02,0.27,63696,0,0.0,0.0,0.04,1792,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25264,2,0.24,0.01,0.25,62676,0,0.0,0.0,0.04,1892,12,0,0
bigshot_p.i , 2,0.0,0.0,0.14,25724,2,0.24,0.0,0.25,62672,0,0.0,0.0,0.04,1800,12,0,0
