200,1024,0,10000000,0,0,4.710870568989776
0,4,44756475,3006959,6993041,901263,1.7046538689755835
10,4,18937862,2632713,7367287,769456,1.7072473039734177
20,4,22412841,3045850,6954150,871824,1.7073683069902472
30,4,2262134,2917801,7082199,975877,1.70734523399733
40,4,1490774,4037351,5962649,1248261,2.0076321419910528
50,4,942923,4316610,5683390,1246607,2.0077453830162995
60,4,0,5381093,4618907,1311345,2.3080499750212766
70,4,55048,5539356,4460644,1505785,2.308037996001076
80,4,0,8247405,1752595,1000176,2.6082774969981983
90,4,0,7205363,2794637,1649408,2.60843893897254
100,4,0,9302130,697870,489521,2.9089194239932112
200,4,0,9991167,8833,156,4.7108929209643975
0,8,59962921,4835066,5164934,868164,2.0050001490162686
10,8,39528278,4213555,5786445,906438,1.7073153800447471
20,8,32702033,5221606,4778394,854273,2.008020908047911
30,8,4946280,3594727,6405273,1022725,1.7073718729661778
40,8,0,4673994,5326006,1375928,2.0076896179816686
50,8,0,5051574,4948426,1302532,2.0076914919773117
60,8,1170060,6003868,3996132,1256711,2.3080737970303744
70,8,20972,7998907,2001093,898512,2.307955928030424
80,8,0,9884258,115742,68756,2.608383004029747
90,8,0,9905351,94649,42060,2.6083987610181794
100,8,0,9991923,8077,270,2.909094136033673
200,8,0,9989701,10299,195,4.710482932976447
0,16,76635874,5179609,4820391,892630,2.005074565007817
10,16,6298205,2186678,7813322,717766,1.4072364699677564
20,16,43982046,5991860,4008140,778194,2.0079988170182332
30,16,6368429,3797144,6202856,1079646,1.7073159559513442
40,16,0,4636851,5363149,1392613,2.0078115279902704
50,16,82576,4702223,5297777,1238419,2.0075615599635057
60,16,1170837,6412768,3587232,1053547,2.307909666968044
70,16,0,8351263,1648737,594011,2.308066127996426
80,16,0,9955778,44222,20627,2.608477153000422
90,16,0,9985330,14670,5595,2.6087862249696627
100,16,0,9995353,4647,22,2.9089584869798273
200,16,0,9990816,9184,96,4.711239286989439
0,32,33316651,3027074,6972926,842099,1.4039251260110177
10,32,9665143,3288660,6711340,867764,1.7073206509812735
20,32,7553663,3857550,6142450,936297,1.7078640490071848
30,32,0,3349135,6650865,1082541,1.7076844070106745
40,32,0,5510808,4489192,1371635,2.007671061961446
50,32,0,6015158,3984842,1318049,2.00811514002271
60,32,0,6910594,3089406,1367638,2.007798662991263
70,32,0,9437797,562203,243946,2.308372145984322
80,32,0,9995929,4071,83,2.6087051180074923
90,32,0,9954522,45478,17562,2.608363639039453
100,32,0,9991452,8548,33,2.9088409600080922
200,32,0,9990798,9202,65,4.710951871005818
0,64,45586568,5236055,4763945,907161,1.7046118319849484
10,64,16127457,4048057,5951943,919082,1.7073960150009952
20,64,0,2555895,7444105,874830,1.4069607660057954
30,64,8711,3829772,6170228,977341,1.7074395790114067
40,64,0,5747185,4252815,1130350,2.0081987899611704
50,64,0,6190476,3809524,1077046,2.008055771002546
60,64,0,7037241,2962759,1195933,2.0080406020279042
70,64,0,9818542,181458,91003,2.3082394899684004
80,64,0,9992672,7328,24,2.6084276050096378
90,64,0,9995010,4990,18,2.6084543020115234
100,64,0,9993746,6254,24,2.908802540972829
200,64,0,9994422,5578,53,4.710917502990924
0,128,33768927,4206461,5793539,967163,1.7047097549657337
10,128,1607121,2356144,7643856,772788,1.4073596390080638
20,128,1497698,3766327,6233673,943378,1.7074782050331123
30,128,0,3972078,6027922,1074562,1.70776634599315
40,128,0,6278869,3721131,1220120,2.008136178017594
50,128,0,6683155,3316845,1089570,2.007987733988557
60,128,0,8174559,1825441,852437,2.3080978299840353
70,128,0,9995243,4757,170,2.3079018860007636
80,128,0,9994169,5831,27,2.608433359011542
90,128,0,9993910,6090,21,2.6082912610145286
100,128,0,9990966,9034,88,2.908615947002545
200,128,0,9996066,3934,67,4.710877956007607
0,256,48920377,4909076,5090924,968770,1.7046220889897086
10,256,4887670,2264515,7735485,791894,1.4069302810239606
20,256,52406,3116738,6883262,921921,1.4069215739727952
30,256,0,4039310,5960690,1205819,1.7076975870295428
40,256,0,6203774,3796226,1256007,2.0081257480196655
50,256,0,6305591,3694409,1243710,2.0077590519795194
60,256,0,9062779,937221,462667,2.307885352987796
70,256,0,8831509,1168491,648610,2.308386519027408
80,256,0,9996826,3174,20,2.6083121419651434
90,256,0,9995989,4011,20,2.6081913210218772
100,256,0,9998034,1966,21,2.9085817949962802
200,256,0,9999462,538,15,4.710804071975872
0,512,31188139,4291056,5708944,974095,1.7047020040336065
10,512,5639836,2441131,7558869,813185,1.40743012301391
20,512,584699,3321780,6678220,995946,1.707713722018525
30,512,0,3585925,6414075,1249860,1.7077281630481593
40,512,0,5799684,4200316,1379937,2.0079846900189295
50,512,0,6687884,3312116,1230158,2.0077479199972004
60,512,0,8273039,1726961,876081,2.0076260099885985
70,512,0,9957427,42573,24435,2.3083331449888647
80,512,0,9998467,1533,8,2.6083970129839145
90,512,0,9999184,816,6,2.608004195964895
100,512,0,9999756,244,6,2.908407406997867
200,512,0,10000000,0,0,4.710686951992102
0,1024,23971524,2732599,7267401,870081,1.404268934042193
10,1024,22323134,4368192,5631808,944411,1.707397320016753
20,1024,0,3105907,6894093,1044239,1.4069305559969507
30,1024,0,3615333,6384667,1177557,1.7076458160299808
40,1024,0,5396824,4603176,1487960,2.0079108689678833
50,1024,0,7058233,2941767,1081378,2.0080201030359603
60,1024,0,8354776,1645224,801469,2.30840832303511
70,1024,0,9721932,278068,154623,2.3079626820399426
80,1024,0,9999988,12,1,2.608353781979531
90,1024,0,10000000,0,0,2.608328485977836
100,1024,0,10000000,0,0,2.908734305005055
200,1024,0,10000000,0,0,4.710894052986987
0,4,65930715,3689004,6310996,980143,1.7045647850027308
10,4,3813071,1457658,8542342,560547,1.4068782369722612
20,4,750399,2770493,7229507,952363,1.707366477989126
30,4,94274,2726469,7273531,965965,1.7075972679886036
40,4,0,4091349,5908651,1329463,2.0079941430012695
50,4,0,4210933,5789067,1343183,2.0076359980157577
60,4,0,4902569,5097431,1347081,2.007680527982302
70,4,0,5669438,4330562,1592505,2.3080775080015883
80,4,0,7735685,2264315,1285746,2.608523864997551
90,4,0,8440856,1559144,988475,2.608733102970291
100,4,0,9767941,232059,158635,2.9083439789828844
200,4,0,9990962,9038,138,4.708504214009736
0,8,46700875,3931591,6068409,941673,1.704694884014316
10,8,39336966,3826033,6173967,905745,1.707724645966664
20,8,2579206,2504112,7495888,819613,1.4070267410133965
30,8,6925654,3611265,6388735,1040104,1.70787411701167
40,8,6140637,5346238,4653762,1138807,2.008065229980275
50,8,7202443,5768496,4231504,1003487,2.0081075449706987
60,8,128912,5935725,4064275,1368858,2.007723802991677
70,8,0,6233816,3766184,1674042,2.3080771349486895
80,8,0,9582617,417383,253578,2.608465587021783
90,8,0,9712310,287690,178980,2.6085118539631367
100,8,0,9993076,6924,128,2.9085816299775615
200,8,0,9990569,9431,121,4.710840085987002
0,16,44706801,4542314,5457686,970894,1.704677983012516
10,16,45446470,4153271,5846729,902527,1.7077624890371226
20,16,1065847,2596103,7403897,840992,1.4072133969748393
30,16,2084605,3598417,6401583,1014290,1.707481715013273
40,16,0,5822418,4177582,1241334,2.0081434149760753
50,16,5861,5752871,4247129,1262473,2.0081691819941625
60,16,0,7721421,2278579,814561,2.3083920020144433
70,16,0,8438558,1561442,608188,2.3080828899983317
80,16,0,9989198,10802,733,2.608370964997448
90,16,0,9993648,6352,60,2.608831431949511
100,16,0,9994061,5939,86,2.908882237970829
200,16,0,9988968,11032,102,4.71129338699393
0,32,38297026,4084126,5915874,914345,1.7045882850070484
10,32,21497392,3486823,6513177,869397,1.7077427129843272
20,32,5313796,3359836,6640164,947936,1.7078154539922252
30,32,7462824,4592965,5407035,982094,1.7076818990171887
40,32,0,5819834,4180166,1157668,2.0081725689815357
50,32,0,5239146,4760854,1304953,2.0080341980210505
60,32,0,7514262,2485738,1019644,2.308443163987249
70,32,0,9494968,505032,267277,2.308475868019741
80,32,0,9993057,6943,33,2.6087692200089805
90,32,0,9990801,9199,49,2.608447270002216
100,32,0,9991893,8107,56,2.9087220720248297
200,32,0,9992435,7565,65,4.710886980989017
0,64,55063518,4920618,5079382,956611,1.7046476499526761
10,64,32525158,3834481,6165519,920551,1.7073500549886376
20,64,2241109,3456003,6543997,902871,1.7074036529520527
30,64,34088,3902247,6097753,1052071,1.7073917029774748
40,64,0,5336902,4663098,1278770,2.007734792015981
50,64,0,6261758,3738242,1256324,2.0077903260244057
60,64,0,7678880,2321120,1010315,2.3082557789748535
70,64,0,9559021,440979,244422,2.3083529019495472
80,64,0,9995635,4365,12,2.608527067990508
90,64,0,9988966,11034,73,2.6087355639901944
100,64,0,9989555,10445,34,2.9091613729833625
200,64,0,9987591,12409,119,4.710410444997251
0,128,30659828,3336842,6663158,820805,1.7042074369965121
10,128,15805731,4059814,5940186,946151,1.7066643830039538
20,128,28238,2261617,7738383,858074,1.406547923979815
30,128,0,3486110,6513890,982687,1.7072010569972917
40,128,0,4960922,5039078,1469677,2.007694675005041
50,128,0,6768030,3231970,1070833,2.0076954630203545
60,128,0,8180852,1819148,880789,2.3079540510079823
70,128,0,9320423,679577,358181,2.3082224579993635
80,128,0,9996211,3789,12,2.6088392389938235
90,128,0,9996735,3265,31,2.608762663032394
100,128,0,9995011,4989,36,2.9087805110029876
200,128,0,9996860,3140,70,4.710873820993584
0,256,51799635,4466487,5533513,967238,1.7046531879459508
10,256,6225466,2816937,7183063,849316,1.4073655999964103
20,256,379192,3681305,6318695,969534,1.7077679250505753
30,256,0,3847432,6152568,1145840,1.7075115580228157
40,256,0,6526598,3473402,1194285,2.008082062995527
50,256,0,6613297,3386703,1230162,2.007643130957149
60,256,0,9246805,753195,372595,2.3080262150033377
70,256,0,9996656,3344,38,2.308474212011788
80,256,0,9996598,3402,27,2.608476104971487
90,256,0,9997951,2049,20,2.608758926973678
100,256,0,9996419,3581,29,2.908697801991366
200,256,0,9999937,63,2,4.710814684047364
0,512,32256724,4434790,5565210,980415,1.7045710409875028
10,512,14318136,4156421,5843579,938972,1.7070819819928147
20,512,6874,4267500,5732500,1056222,1.7060220079729334
30,512,0,4324516,5675484,1092402,1.7076664439518936
40,512,0,6756177,3243823,1168410,2.0076180360047147
50,512,0,6276051,3723949,1329141,2.0074947939720005
60,512,0,8369247,1630753,767941,2.007470009033568
70,512,0,9830060,169940,101245,2.307859230961185
80,512,0,9999476,524,4,2.608070212008897
90,512,0,9999397,603,3,2.6083256730344146
100,512,0,9999829,171,3,2.908702422049828
200,512,0,10000000,0,0,4.710559842002112
0,1024,28939777,4055536,5944464,1002891,1.7046083199675195
10,1024,16294856,3636868,6363132,903593,1.7076960359700024
20,1024,0,2735232,7264768,928130,1.4072211839957163
30,1024,0,3987883,6012117,1084844,1.7073726579546928
40,1024,0,5611794,4388206,1501846,2.007590032008011
50,1024,0,5982245,4017755,1467180,2.0077082110219635
60,1024,0,6306108,3693892,1589646,2.00734046602156
70,1024,0,9999269,731,448,2.307862963003572
80,1024,0,10000000,0,0,2.60819432802964
90,1024,0,10000000,0,0,2.608534621016588
100,1024,0,10000000,0,0,2.908790890011005
200,1024,0,10000000,0,0,4.710807761002798
0,4,74787578,4413906,5586094,1020760,2.005121762980707
10,4,55720156,4006598,5993402,994218,2.0076490259962156
20,4,14516195,2876196,7123804,846690,1.7074975990108214
30,4,10631,2542488,7457512,928659,1.7077758610248566
40,4,0,4065757,5934243,1335608,2.007888991967775
50,4,0,4265368,5734632,1354381,2.0077368349884637
60,4,0,5040891,4959109,1504064,2.0077978689805605
70,4,0,5818389,4181611,1431880,2.3080380280152895
80,4,0,7152251,2847749,1540132,2.6083936839713715
90,4,0,8357789,1642211,902986,2.608353793970309
100,4,0,9967324,32676,13402,2.908676313003525
200,4,0,9990980,9020,120,4.7108812180231325
0,8,53815653,4259257,5740743,944501,1.704578447039239
10,8,19345670,2704426,7295574,844253,1.4067621260182932
20,8,22630262,4419043,5580957,895896,1.7072814130224288
30,8,10000780,4256356,5743644,986093,1.7073765830136836
40,8,320603,5822381,4177619,1138760,2.0080376850091852
50,8,5175119,5490584,4509416,1044637,2.0076968299690634
60,8,0,6874883,3125117,1091816,2.30799504899187
70,8,12280,7550694,2449306,1018480,2.308014901005663
80,8,0,9978657,21343,9752,2.60831403901102
90,8,0,9951262,48738,29867,2.608402482001111
100,8,0,9991264,8736,137,2.9087771629565395
200,8,0,9990196,9804,212,4.7107894500368275
0,16,77328422,5347244,4652756,911093,2.0043812499498017
10,16,24245041,4427832,5572168,917722,1.7072665939922445
20,16,8496483,4109947,5890053,922799,1.7077346710138954
30,16,10921704,5102221,4897779,927569,1.707621602981817
40,16,0,6358716,3641284,1177001,2.008082418004051
50,16,2149156,6337216,3662784,930971,2.008134014031384
60,16,0,7608908,2391092,869069,2.3084917290252633
70,16,0,9299329,700671,365541,2.308328162995167
80,16,0,9949255,50745,18046,2.6084239849587902
90,16,0,9988566,11434,61,2.6085117289912887
100,16,0,9992355,7645,36,2.9086573980166577
200,16,0,9991182,8818,91,4.710795634018723
0,32,39694644,4415812,5584188,931619,1.7047356989933178
10,32,21286738,3517446,6482554,850858,1.7077406690223143
20,32,24795816,4798526,5201474,855860,1.7072049219859764
30,32,743875,4273032,5726968,1053263,1.7074383060098626
40,32,263303,5661038,4338962,1074600,2.0079992770333774
50,32,0,5828790,4171210,1206858,2.0074093430303037
60,32,0,7752874,2247126,892375,2.307825195020996
70,32,0,9923425,76575,35211,2.30833738198271
80,32,0,9992909,7091,40,2.608634187025018
90,32,0,9987372,12628,1990,2.608697403979022
100,32,0,9992759,7241,61,2.9086298649781384
200,32,0,9991772,8228,65,4.710888272966258
0,64,45315906,4567036,5432964,930545,1.7043408270110376
10,64,21178062,4465894,5534106,902390,1.707346404029522
20,64,2918654,3820801,6179199,906730,1.7076526039745659
30,64,245203,4025961,5974039,1023978,1.7077652220032178
40,64,0,6212670,3787330,1146123,2.0078360270126723
50,64,0,5881278,4118722,1188996,2.008150772016961
60,64,0,7968466,2031534,899543,2.308454313024413
70,64,0,9609302,390698,218399,2.3081691410043277
80,64,0,9993682,6318,57,2.608386156964116
90,64,0,9995867,4133,51,2.6083914760383777
100,64,0,9995438,4562,35,2.9087684340192936
200,64,0,9993610,6390,58,4.710892884002533
0,128,32320745,2878368,7121632,850981,1.4042194089852273
10,128,13168031,3688907,6311093,921250,1.7076150060165673
20,128,2290718,3397648,6602352,953032,1.7074159709736705
30,128,0,4095681,5904319,1133727,1.707770008011721
40,128,0,6373773,3626227,1241038,2.0079392199986614
50,128,0,6400928,3599072,1295952,2.0079875289811753
60,128,0,7567389,2432611,1112943,2.3085559569881298
70,128,0,9996485,3515,17,2.3080157309887
80,128,0,9994354,5646,37,2.6084049419732764
90,128,0,9996932,3068,44,2.608480593014974
100,128,0,9996004,3996,30,2.9088672759826295
200,128,0,9998093,1907,54,4.710962608980481
0,256,37142582,4284453,5715547,973389,1.704626813007053
10,256,10109851,2757280,7242720,850327,1.4073726710048504
20,256,544906,3630228,6369772,939734,1.7072991780005395
30,256,1248,4358259,5641741,1117964,1.7074930149829015
40,256,0,5947621,4052379,1358497,2.0083082880009897
50,256,0,5558249,4441751,1438930,2.0079772899625823
60,256,0,7864577,2135423,964967,2.3081892429618165
70,256,0,9995638,4362,1393,2.3080838570022024
80,256,0,9996972,3028,38,2.6083906029816717
90,256,0,9997113,2887,10,2.6084751400048845
100,256,0,9998274,1726,14,2.908863461983856
200,256,0,9999844,156,5,4.710555745987222
0,512,28049597,4164627,5835373,984715,1.7045847920235246
10,512,3098722,2671803,7328197,830159,1.4070840600179508
20,512,145173,3068984,6931016,1010154,1.7075074349995703
30,512,0,3889404,6110596,1162479,1.7074031999800354
40,512,0,5981592,4018408,1358873,2.007776166021358
50,512,0,6203007,3796993,1377112,2.0078727820073254
60,512,0,7962338,2037662,986470,2.3081709319958463
70,512,0,9898878,101122,58845,2.3081729440018535
80,512,0,9998628,1372,8,2.60858683695551
90,512,0,9999443,557,4,2.6086823220248334
100,512,0,9999258,742,7,2.9088769980007783
200,512,0,10000000,0,0,4.710986683960073
0,1024,29790482,4338395,5661605,974769,1.7046286989934742
10,1024,11107406,3746357,6253643,951532,1.7075451969867572
20,1024,338,2832941,7167059,984006,1.4071028030011803
30,1024,0,3489857,6510143,1208796,1.7077775310026482
40,1024,0,6322944,3677056,1280181,2.0082056429819204
50,1024,0,5802167,4197833,1370687,2.0082617049920373
60,1024,0,8627051,1372949,681840,2.308552786009386
70,1024,0,9999895,105,14,2.308337835012935
80,1024,0,10000000,0,0,2.608526006981265
90,1024,0,9999787,213,2,2.6085212100297213
100,1024,0,10000000,0,0,2.9088396949809976
200,1024,0,10000000,0,0,4.711052529979497
0,4,36435023,2572938,7427062,832230,1.7043605040526018
10,4,7140825,1605292,8394708,574099,1.4051978759816848
20,4,9530083,2619209,7380791,884898,1.7077465750044212
30,4,3845521,3018120,6981880,933895,1.707767985004466
40,4,2171710,4420886,5579114,1246547,2.007680671988055
50,4,0,3961727,6038273,1244110,2.008119065023493
60,4,809183,5267680,4732320,1430876,2.3083093099994585
70,4,2935,5934336,4065664,1530543,2.3079246739507653
80,4,0,7598183,2401817,1303509,2.6083942399709485
90,4,0,8849401,1150599,715378,2.6084868729813024
100,4,0,9714869,285131,194344,2.9087972459965385
200,4,0,9991962,8038,151,4.710738369030878
0,8,38091470,3488740,6511260,960070,1.7045929140294902
10,8,25682628,3122317,6877683,850392,1.7076216810382903
20,8,715999,2730535,7269465,979423,1.70744680397911
30,8,2308760,3669068,6330932,1108070,1.7077309529995546
40,8,304403,5143916,4856084,1324199,2.0079135890118778
50,8,0,5266060,4733940,1382341,2.008009663957637
60,8,4709,6055681,3944319,1313109,2.3081376080517657
70,8,77831,8465065,1534935,757316,2.3080364399938844
80,8,0,9741366,258634,122082,2.6086170880007558
90,8,0,9528884,471116,239132,2.607963334012311
100,8,0,9990117,9883,191,2.9085908869747072
200,8,0,9991512,8488,131,4.710783525020815
0,16,41156962,2861150,7138850,857328,1.704758164996747
10,16,33907763,4496665,5503335,892929,1.707670681993477
20,16,13736942,4004558,5995442,868086,1.7073834909824654
30,16,4978026,4234275,5765725,1017498,1.7077665510005318
40,16,1993590,5381824,4618176,1266146,2.007968438032549
50,16,704539,5881951,4118049,1234331,2.0080933879944496
60,16,983133,6557710,3442290,1053773,2.3083601130056195
70,16,53034,8414846,1585154,663051,2.3080997319775634
80,16,0,9993561,6439,83,2.6083710470120423
90,16,0,9996628,3372,13,2.6084042660077102
100,16,0,9993638,6362,30,2.908735566015821
200,16,0,9992045,7955,84,4.710801810026169
0,32,55533701,4080972,5919028,836352,1.7046257720212452
10,32,27634867,3395213,6604787,881528,1.7075759379658848
20,32,1943754,3124720,6875280,887925,1.4070217219996266
30,32,1582858,4059256,5940744,1099004,1.707508924009744
40,32,0,5064069,4935931,1382642,2.007687039033044
50,32,0,6508933,3491067,1138022,2.0080637270002626
60,32,0,6363359,3636641,1406369,2.0081131089827977
70,32,0,9057457,942543,448170,2.3084187139756978
80,32,0,9993298,6702,51,2.6086595780216157
90,32,0,9994388,5612,20,2.6080973360221833
100,32,0,9994856,5144,21,2.908481060003396
200,32,0,9990815,9185,87,4.710712796018925
0,64,46855325,5262140,4737860,940574,1.704635746020358
10,64,43246756,4918976,5081024,907367,1.7071047149947844
20,64,7605,2372172,7627828,788693,1.4070679400465451
30,64,117,3670331,6329669,1073960,1.707756887015421
40,64,0,5391079,4608921,1263089,2.008105120039545
50,64,0,6044907,3955093,1053748,2.0077461460023187
60,64,0,7688220,2311780,976021,2.3079161919886246
70,64,0,9048422,951578,476782,2.3080364110064693
80,64,0,9991520,8480,50,2.608488216996193
90,64,0,9995912,4088,30,2.6082466400112025
100,64,0,9993604,6396,51,2.9087479259469546
200,64,0,9994681,5319,72,4.710883605002891
0,128,37204534,4531342,5468658,1000238,1.7045187840121798
10,128,15411775,3652487,6347513,932719,1.7073126509785652
20,128,3246844,3738809,6261191,942035,1.7078433870337903
30,128,0,4431908,5568092,1094260,1.707805597980041
40,128,0,6034253,3965747,1301337,2.0076941740117036
50,128,0,6044782,3955218,1290801,2.0077661119867116
60,128,0,8379884,1620116,784782,2.308146802999545
70,128,0,9908710,91290,51247,2.308363793999888
80,128,0,9995001,4999,44,2.60854319203645
90,128,0,9995756,4244,30,2.608760674018413
100,128,0,9995612,4388,19,2.908783485996537
200,128,0,9998103,1897,51,4.710926386993378
0,256,31574118,4763928,5236072,952166,1.7047064499929547
10,256,23110997,3148403,6851597,907700,1.7077944329939783
20,256,0,2790017,7209983,1038934,1.407284170971252
30,256,0,3414851,6585149,1168029,1.7077850559726357
40,256,0,5087551,4912449,1458376,2.0081553059862927
50,256,0,5449942,4550058,1472919,2.008110013033729
60,256,0,7688906,2311094,1084075,2.3085452769882977
70,256,0,9287249,712751,363892,2.308059474977199
80,256,0,9997273,2727,23,2.608481467992533
90,256,0,9995606,4394,20,2.6083675479749218
100,256,0,9998847,1153,13,2.9089086599997245
200,256,0,9999854,146,7,4.7108895590063184
0,512,30441597,4172749,5827251,994628,1.70469534402946
10,512,18220849,3660585,6339415,946282,1.7078037580358796
20,512,48315,3277198,6722802,946041,1.4072374420356937
30,512,0,3491448,6508552,1122466,1.7075356999994256
40,512,0,5922139,4077861,1285421,2.007809707953129
50,512,0,6967866,3032134,1051640,2.0081817250465974
60,512,0,7952857,2047143,946659,2.308584697020706
70,512,0,9966904,33096,19007,2.308465112000704
80,512,0,9999203,797,8,2.608743376971688
90,512,0,9999637,363,1,2.6084523879690096
100,512,0,9999408,592,4,2.9087667670100927
200,512,0,10000000,0,0,4.710867630026769
0,1024,44704041,4127152,5872848,992942,1.7046226329985075
10,1024,13909148,3116704,6883296,900585,1.4069245620048605
20,1024,3857,2543184,7456816,913840,1.4071436449885368
30,1024,0,3366798,6633202,1145379,1.7077951999963261
40,1024,0,6519278,3480722,1247203,2.0080127300461754
50,1024,0,6596582,3403418,1185837,2.007678859983571
60,1024,0,8378960,1621040,751021,2.308009679953102
70,1024,0,9022881,977119,523162,2.308155931008514
80,1024,0,10000000,0,0,2.6085509690456092
90,1024,0,10000000,0,0,2.608452006999869
100,1024,0,10000000,0,0,2.908868870988954
200,1024,0,10000000,0,0,4.710954365960788
0,4,51394255,3377483,6622517,957322,1.704711848986335
10,4,21830650,2549362,7450638,751761,1.7073423000401817
20,4,3730779,2427346,7572654,836931,1.7073909519822337
30,4,2879157,2687771,7312229,882921,1.707729636982549
40,4,350271,3923607,6076393,1240948,2.007670524995774
50,4,85785,4181377,5818623,1379225,2.0076775820343755
60,4,0,4556270,5443730,1432053,2.0076508370111696
70,4,0,5480348,4519652,1572137,2.3081347579718567
80,4,0,8287701,1712299,923144,2.608623632986564
90,4,0,8287344,1712656,1000609,2.60840454994468
100,4,0,9881034,118966,84738,2.90881094901124
200,4,0,9989515,10485,193,4.710906843014527
0,8,51750414,3969635,6030365,951880,1.704514614015352
10,8,60872328,4455412,5544588,915778,2.00769667502027
20,8,729085,2242611,7757389,905998,1.4069648410077207
30,8,2778038,3383009,6616991,1078921,1.7075476829777472
40,8,127040,4832268,5167732,1297507,2.0078652939992025
50,8,7275,4860512,5139488,1386352,2.0078993079951033
60,8,0,6573526,3426474,1313064,2.3084721269551665
70,8,13497,7321251,2678749,1215741,2.3083275810349733
80,8,0,9950680,49320,23576,2.608385177969467
90,8,0,9547139,452861,327234,2.608358874975238
100,8,0,9993286,6714,95,2.9086414439952932
200,8,0,9992067,7933,141,4.710855038021691
0,16,75330050,4768831,5231169,930298,2.0049892230308615
10,16,7408603,2409342,7590658,761176,1.4070226430194452
20,16,9226909,3650087,6349913,873614,1.707741430029273
30,16,1011227,3885340,6114660,1072648,1.707663788984064
40,16,4052110,5528303,4471697,1117415,2.007707284996286
50,16,114510,6042752,3957248,1202585,2.0076572480029427
60,16,0,6936236,3063764,1203642,2.3081066890154034
70,16,109,8318171,1681829,605155,2.30844613496447
80,16,0,9964968,35032,11668,2.6083626840263605
90,16,0,9958953,41047,20180,2.6085096820024773
100,16,0,9993929,6071,62,2.908783567021601
200,16,0,9991118,8882,88,4.710785274044611
0,32,56293391,5424885,4575115,892965,2.004812510975171
10,32,23972342,4248663,5751337,919288,1.7073144310270436
20,32,6610165,3459255,6540745,900499,1.7077670649741776
30,32,889377,3959823,6040177,1103660,1.7076065599685535
40,32,913859,5815490,4184510,1070398,2.0080516079906374
50,32,0,5302291,4697709,1243193,2.0081993410130963
60,32,151681,7276560,2723440,1047439,2.3084633849794045
70,32,252,8392190,1607810,691613,2.308514634030871
80,32,0,9995785,4215,50,2.6087270390125923
90,32,0,9988928,11072,2914,2.608381502039265
100,32,0,9993926,6074,26,2.9087337289820425
200,32,0,9991895,8105,71,4.710781239962671
0,64,45455216,5676390,4323610,880844,2.0050270810024813
10,64,23127909,5026389,4973611,881966,1.7076849209843203
20,64,1439575,3433854,6566146,902586,1.7077336360234767
30,64,12979,4089635,5910365,1011328,1.7077149149845354
40,64,0,6446882,3553118,1093487,2.008146789041348
50,64,0,6209970,3790030,1106097,2.0078412810107693
60,64,0,7552813,2447187,1065649,2.308130807010457
70,64,0,8942150,1057850,563032,2.308445397997275
80,64,0,9993939,6061,17,2.608851261960808
90,64,0,9992495,7505,23,2.6083394050365314
100,64,0,9990027,9973,63,2.908803111000452
200,64,0,9992446,7554,73,4.710506540024653
0,128,31465221,4480282,5519718,961424,1.7046075910329819
10,128,831854,2622040,7377960,795410,1.4070276489946991
20,128,27021,2927740,7072260,944677,1.4073369829566218
30,128,2294,4212675,5787325,1154939,1.7077464730245993
40,128,0,6255741,3744259,1294165,2.0082005750155076
50,128,0,7694868,2305132,855953,2.00794614397455
60,128,0,9009717,990283,493849,2.3081214179983363
70,128,0,9991328,8672,187,2.308070249040611
80,128,0,9996282,3718,19,2.6087577100261115
90,128,0,9995245,4755,14,2.6083692330284975
100,128,0,9995252,4748,49,2.908723344968166
200,128,0,9997649,2351,64,4.71091811399674
0,256,29713351,4116405,5883595,944360,1.7045739889726974
10,256,6846934,2613076,7386924,788050,1.407084311998915
20,256,2486415,4544262,5455738,937997,1.7077914029941894
30,256,0,4147927,5852073,1037328,1.7074158800533041
40,256,0,5842151,4157849,1327942,2.0082238169852644
50,256,0,6839415,3160585,1141338,2.0080494510475546
60,256,0,7625044,2374956,1113160,2.3080751079833135
70,256,0,9721232,278768,158784,2.308170705975499
80,256,0,9996357,3643,52,2.6086049919831567
90,256,0,9997831,2169,17,2.6088057999731973
100,256,0,9997952,2048,24,2.90920803102199
200,256,0,9999928,72,4,4.710795043967664
0,512,27468677,3252168,6747832,935472,1.7046237690374255
10,512,24857176,5217250,4782750,917846,1.7073798829806037
20,512,5053555,4184003,5815997,950201,1.707777384959627
30,512,1610,4172836,5827164,1080895,1.7076562959700823
40,512,0,6851648,3148352,1166890,2.0081540159881115
50,512,0,6744601,3255399,1214297,2.0079139249864966
60,512,0,9471128,528872,244793,2.3084565900499
70,512,0,8404550,1595450,858379,2.3080773080000654
80,512,0,9999145,855,5,2.6086992979981005
90,512,0,9999431,569,5,2.6083382350043394
100,512,0,9999588,412,3,2.908755732991267
200,512,0,10000000,0,0,4.710910260037053
0,1024,32707154,4403301,5596699,990137,1.7045055769849569
10,1024,20484131,4337674,5662326,930929,1.7075119790388271
20,1024,96,3020901,6979099,967893,1.4071363440016285
30,1024,0,4537604,5462396,1140301,1.7078062769724056
40,1024,0,6121614,3878386,1306015,2.0081212730146945
50,1024,0,6840702,3159298,1157489,2.008062266977504
60,1024,0,9099362,900638,441356,2.3081697699963115
70,1024,0,10000000,0,0,2.308007431041915
80,1024,0,10000000,0,0,2.6085375859984197
90,1024,0,10000000,0,0,2.60874897002941
100,1024,0,10000000,0,0,2.9086827860446647
200,1024,0,10000000,0,0,4.710844308021478
